"","gasDayStart","gasInStorage","full","trend","consumption","consumptionFull","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"275","2021-12-14",142.4377,58.54,-0.37,0,0,44.73,953.4,243.3373,3900.06,6713.2,"2021","12-14"
"276","2021-12-13",143.3625,58.92,-0.36,0,0,153.8,1031.1,243.3373,3900.06,6713.2,"2021","12-13"
"277","2021-12-12",144.2112,59.27,-0.15,0,0,220.7,590.3,243.3324,3899.94,6712.96,"2021","12-12"
"278","2021-12-11",144.6286,59.44,-0.35,0,0,197.65,1045.6,243.3324,3899.94,6712.96,"2021","12-11"
"279","2021-12-10",145.4648,59.78,-0.57,0,0,117.1,1511.4,243.3324,3899.94,6712.96,"2021","12-10"
"280","2021-12-09",146.8673,60.36,-0.7,0,0,67.47,1765.3,243.3324,3899.94,6712.96,"2021","12-09"
"281","2021-12-08",148.5415,61.04,-0.57,0,0,101.75,1500,243.3324,3899.94,6712.96,"2021","12-08"
"282","2021-12-07",149.9572,61.63,-0.57,0,0,99.81,1494.3,243.3324,3899.94,6712.96,"2021","12-07"
"283","2021-12-06",151.3635,62.2,-0.68,0,0,149.99,1803.9,243.3324,3899.94,6712.96,"2021","12-06"
"284","2021-12-05",152.972,62.86,-0.35,0,0,159.09,1011.5,243.3343,3899.98,6713.05,"2021","12-05"
"285","2021-12-04",153.8196,63.21,-0.35,0,0,164.48,1016.9,243.3343,3899.98,6713.05,"2021","12-04"
"286","2021-12-03",154.6985,63.57,-0.58,0,0,64.3,1479.9,243.3343,3899.98,6713.05,"2021","12-03"
"287","2021-12-02",156.0997,64.15,-0.59,0,0,78.71,1519.1,243.3343,3899.98,6713.05,"2021","12-02"
"288","2021-12-01",157.5219,64.73,-0.46,0,0,88.76,1205.6,243.3343,3899.98,6713.05,"2021","12-01"
"289","2021-11-30",158.4479,65.12,-0.59,0,0,15.71,1447.3,243.3343,3899.98,6713.05,"2021","11-30"
"290","2021-11-29",159.8736,65.7,-0.73,0,0,8.52,1787.8,243.3343,3899.98,6713.05,"2021","11-29"
"291","2021-11-28",161.6122,66.41,-0.45,0,0,114.15,1202.9,243.3436,3900.21,6713.51,"2021","11-28"
"292","2021-11-27",162.71,66.86,-0.44,0,0,58.53,1138.4,243.3436,3900.21,6713.51,"2021","11-27"
"293","2021-11-26",163.7958,67.31,-0.55,0,0,25.12,1369.4,243.3436,3900.21,6713.51,"2021","11-26"
"294","2021-11-25",165.152,67.87,-0.58,0,0,38.1,1459.1,243.3436,3900.21,6713.51,"2021","11-25"
"295","2021-11-24",166.5872,68.46,-0.56,0,0,25.84,1400.1,243.3436,3900.21,6747.11,"2021","11-24"
"296","2021-11-23",167.9625,69.02,-0.52,0,0,29.05,1289.7,243.3436,3900.21,6747.11,"2021","11-23"
"297","2021-11-22",169.2066,69.53,-0.31,0,0,63.37,809.6,243.3436,3900.21,6747.11,"2021","11-22"
"298","2021-11-21",169.9011,69.82,0.05,0,0,342.73,230.6,243.3329,3899.95,6746.58,"2021","11-21"
"299","2021-11-20",169.7908,69.78,0.13,0,0,491.2,186.2,243.3329,3899.95,6746.58,"2021","11-20"
"300","2021-11-19",169.503,69.66,0.13,0,0,529.7,202.9,243.3329,3899.95,6746.58,"2021","11-19"
"301","2021-11-18",169.2019,69.54,-0.04,0,0,196.79,305.8,243.3329,3899.95,6746.58,"2021","11-18"
"302","2021-11-17",169.3282,69.59,-0.12,0,0,167.61,468.4,243.3329,3899.95,6746.58,"2021","11-17"
"303","2021-11-16",169.6235,69.71,-0.31,0,0,109.04,865.1,243.3329,3899.95,6746.58,"2021","11-16"
"304","2021-11-15",170.3924,70.02,-0.21,0,0,52.23,562.4,243.3329,3899.95,6746.58,"2021","11-15"
"305","2021-11-14",170.8516,70.21,0.09,0,0,440.82,226.7,243.3314,3899.91,6746.51,"2021","11-14"
"306","2021-11-13",170.6414,70.13,0.02,0,0,323.28,274.1,243.3314,3899.91,6746.51,"2021","11-13"
"307","2021-11-12",170.6033,70.11,-0.35,0,0,116.63,971.3,243.3314,3899.91,6746.51,"2021","11-12"
"308","2021-11-11",171.4824,70.47,-0.28,0,0,106.52,796.5,243.3314,3899.91,6746.51,"2021","11-11"
"309","2021-11-10",172.1677,70.75,-0.22,0,0,92.58,635.1,243.3314,3899.91,6746.51,"2021","11-10"
"310","2021-11-09",172.7103,70.98,-0.18,0,0,93.89,539.7,243.3314,3899.91,6746.51,"2021","11-09"
"311","2021-11-08",173.1814,71.17,-0.33,0,0,120.65,925.9,243.3314,3899.91,6746.51,"2021","11-08"
"312","2021-11-07",173.9221,71.47,0.06,0,0,528.75,392.8,243.3475,3900.31,6747.3,"2021","11-07"
"313","2021-11-06",173.7863,71.41,0.07,0,0,529.01,361.8,243.3475,3900.31,6747.3,"2021","11-06"
"314","2021-11-05",173.6582,71.36,-0.21,0,0,133.1,642.9,243.3475,3900.31,6747.3,"2021","11-05"
"315","2021-11-04",174.1639,71.57,-0.27,0,0,68.5,720.8,243.3475,3900.31,6747.3,"2021","11-04"
"316","2021-11-03",174.8044,71.83,-0.34,0,0,67.09,887.7,243.3475,3900.31,6747.3,"2021","11-03"
"317","2021-11-02",175.625,72.17,-0.24,0,0,88.45,670.5,243.3475,3900.31,6747.3,"2021","11-02"
"318","2021-11-01",176.207,72.41,0.11,0,0,553.67,281.4,243.3475,3900.31,6747.3,"2021","11-01"
"319","2021-10-31",175.9101,72.29,0.14,0,0,572.72,231,243.3441,3900.22,6747.13,"2021","10-31"
"320","2021-10-30",175.7176,72.21,0.07,0,0,517.54,341.5,243.3441,4029.94,6964.88,"2021","10-30"
"321","2021-10-29",175.3906,72.08,0.03,0,0,255.8,178.1,243.3441,3900.22,6747.13,"2021","10-29"
"322","2021-10-28",175.3797,72.07,0.03,0,0,241.67,179.8,243.3441,3900.22,6747.13,"2021","10-28"
"323","2021-10-27",175.3177,72.05,0.37,0,0,962.29,51.1,243.3441,3900.22,6747.13,"2021","10-27"
"324","2021-10-26",174.4143,71.67,0,0,0,159.44,165.3,243.3441,3900.22,6747.13,"2021","10-26"
"325","2021-10-25",174.4368,71.68,-0.16,0,0,128.71,529.8,243.3441,3900.22,6747.13,"2021","10-25"
"326","2021-10-24",174.818,71.84,0,0,0,195.18,195.6,243.3373,3900.06,6746.8,"2021","10-24"
"327","2021-10-23",174.8215,71.84,-0.03,0,0,159.06,223.4,243.3373,3900.06,6746.8,"2021","10-23"
"328","2021-10-22",174.9099,71.88,-0.01,0,0,195.18,224.9,243.3373,3900.06,6746.8,"2021","10-22"
"329","2021-10-21",174.9326,71.89,-0.09,0,0,463.9,690.3,243.3373,3900.06,6746.8,"2021","10-21"
"330","2021-10-20",175.105,71.96,0.25,0,0,712.16,98.9,243.3373,3900.06,6746.8,"2021","10-20"
"331","2021-10-19",174.5118,71.72,0.13,0,0,481.25,172.3,243.3373,3900.06,6746.8,"2021","10-19"
"332","2021-10-18",174.2366,71.6,0.06,0,0,398.1,240.8,243.3373,3900.06,6746.8,"2021","10-18"
"333","2021-10-17",174.0552,71.53,0.13,0,0,558.69,235,243.3329,3899.95,6746.58,"2021","10-17"
"334","2021-10-16",173.7426,71.4,0.13,0,0,546.64,231.1,243.3329,3899.95,6746.58,"2021","10-16"
"335","2021-10-15",173.459,71.28,0.11,0,0,403.4,143.4,243.3329,3899.95,6746.58,"2021","10-15"
"336","2021-10-14",173.1814,71.17,0.1,0,0,364.92,119.3,243.3329,3899.95,6746.58,"2021","10-14"
"337","2021-10-13",172.9502,71.08,-0.08,0,0,126.3,313.4,243.3329,3899.95,6746.58,"2021","10-13"
"338","2021-10-12",173.2702,71.21,0.1,0,0,313.6,58.2,243.3329,3899.95,6746.58,"2021","10-12"
"339","2021-10-11",172.6236,70.94,0.16,0,0,444.69,44.2,243.3329,3899.95,6746.58,"2021","10-11"
"340","2021-10-10",172.7019,70.97,0.21,0,0,629.68,118.7,243.3285,3899.84,6746.36,"2021","10-10"
"341","2021-10-09",172.1653,70.75,0.25,0,0,659.05,59.9,243.3285,3899.84,6746.36,"2021","10-09"
"342","2021-10-08",171.2856,70.39,0.18,0,0,521.73,79.2,243.3285,3899.84,6746.36,"2021","10-08"
"343","2021-10-07",170.8463,70.21,-0.02,0,0,437.99,481.9,243.3285,3899.84,6746.36,"2021","10-07"
"344","2021-10-06",170.9491,70.25,0.2,0,0,607.96,117.7,243.3285,3899.84,6746.36,"2021","10-06"
"345","2021-10-05",170.4574,70.05,0.29,0,0,780.7,84.9,243.3285,3899.84,6746.36,"2021","10-05"
"346","2021-10-04",169.2555,69.56,0.29,0,0,774.48,58.5,243.3285,3899.84,6746.36,"2021","10-04"
"347","2021-10-03",168.4915,69.25,0.57,0,0,1390.37,1.5,243.3202,3899.64,6745.96,"2021","10-03"
"348","2021-10-02",167.0505,68.65,0.54,0,0,1317.32,9.6,243.3202,3899.64,6745.96,"2021","10-02"
"349","2021-10-01",165.9779,68.21,0.52,0,0,1289.98,28,243.3202,3899.64,6745.96,"2021","10-01"
"350","2021-09-30",165.2196,67.89,0.43,0,0,1075.54,33.8,243.3582,3899.64,6745.96,"2021","09-30"
"351","2021-09-29",164.162,67.73,0.38,0,0,952.87,31.7,242.3814,3899.64,6745.96,"2021","09-29"
"352","2021-09-28",163.2588,67.36,0.39,0,0,968.95,29.3,242.3814,3899.64,6745.96,"2021","09-28"
"353","2021-09-27",162.3205,67.06,0.44,0,0,1071.58,4.9,242.0536,3899.64,6745.96,"2021","09-27"
"354","2021-09-26",161.2552,66.64,0.59,0,0,1427.98,4.5,241.9682,3899.5,6745.69,"2021","09-26"
"355","2021-09-25",159.8326,66.06,0.54,0,0,1303.07,6.3,241.9682,3899.5,6745.69,"2021","09-25"
"356","2021-09-24",158.5365,65.52,0.32,0,0,906.46,121.8,241.9682,3899.5,6745.69,"2021","09-24"
"357","2021-09-23",157.7519,65.2,0.34,0,0,827.68,15.7,241.9682,3899.5,6745.69,"2021","09-23"
"358","2021-09-22",156.9399,64.92,0.12,0,0,345.09,54.5,241.7272,3899.5,6745.69,"2021","09-22"
"359","2021-09-21",156.6497,64.8,0.17,0,0,454.13,50.8,241.7272,3899.5,6745.69,"2021","09-21"
"360","2021-09-20",156.2471,64.64,0.13,0,0,390.02,77.9,241.7272,3899.5,6745.69,"2021","09-20"
"361","2021-09-19",155.9357,64.51,0.31,0,0,768.65,12.5,241.7272,3899.5,6745.69,"2021","09-19"
"362","2021-09-18",155.1796,64.2,0.31,0,0,763.24,7.4,241.7272,3899.5,6745.69,"2021","09-18"
"363","2021-09-17",154.4237,63.88,0.18,0,0,462.71,34.8,241.7272,3899.5,6745.69,"2021","09-17"
"364","2021-09-16",153.9958,63.71,0.13,0,0,407.58,86.3,241.7272,3899.5,6745.69,"2021","09-16"
"365","2021-09-15",153.6746,63.57,0.15,0,0,403.38,50.4,241.7272,3899.5,6745.69,"2021","09-15"
"366","2021-09-14",153.3219,63.43,0.18,0,0,502.18,65,241.7272,3899.5,6745.69,"2021","09-14"
"367","2021-09-13",152.885,63.25,0.24,0,0,618.22,42.4,241.7272,3899.5,6745.69,"2021","09-13"
"368","2021-09-12",152.3092,63.01,0.38,0,0,912.3,2.9,241.7296,3899.56,6745.81,"2021","09-12"
"369","2021-09-11",151.3999,62.63,0.36,0,0,867.66,9.3,241.7296,3899.56,6745.81,"2021","09-11"
"370","2021-09-10",150.5416,62.28,0.28,0,0,698.79,15.6,241.7296,3899.56,6745.81,"2021","09-10"
"371","2021-09-09",149.8584,61.99,0.31,0,0,771.36,24.1,241.7296,3899.56,6745.81,"2021","09-09"
"372","2021-09-08",149.069,61.67,0.3,0,0,743.13,11,241.7296,3899.56,6745.81,"2021","09-08"
"373","2021-09-07",148.3369,61.36,0.19,0,0,519.76,55.8,241.7296,3899.56,6745.81,"2021","09-07"
"374","2021-09-06",147.873,61.17,0.23,0,0,570.43,19.9,241.7296,3899.56,6745.81,"2021","09-06"
"375","2021-09-05",147.3225,60.94,0.34,0,0,855.89,24.7,241.7565,3900.22,6747.13,"2021","09-05"
"376","2021-09-04",146.4913,60.59,0.33,0,0,827.63,24.8,241.7565,3900.22,6747.13,"2021","09-04"
"377","2021-09-03",145.6892,60.26,0.24,0,0,609.01,39,241.7565,3900.22,6747.13,"2021","09-03"
"378","2021-09-02",145.1191,60.03,0.2,0,0,682.63,205.5,241.7565,3900.22,6747.13,"2021","09-02"
"379","2021-09-01",144.6421,59.83,0.28,0,0,701.55,23.4,241.7565,3900.22,6747.13,"2021","09-01"
"380","2021-08-31",143.9638,59.62,0.23,0,0,753.93,208.1,241.4565,3900.22,6747.13,"2021","08-31"
"381","2021-08-30",143.4124,59.39,0.37,0,0,916.72,27.6,241.4565,3900.22,6747.13,"2021","08-30"
"382","2021-08-29",142.5235,59.03,0.41,0,0,1005.65,22.8,241.4521,3900.12,6746.92,"2021","08-29"
"383","2021-08-28",141.5406,58.62,0.42,0,0,1032.81,21,241.4521,3900.12,6746.92,"2021","08-28"
"384","2021-08-27",140.5289,58.2,0.4,0,0,1002.6,47.2,241.4521,3900.12,6746.92,"2021","08-27"
"385","2021-08-26",139.5806,57.81,0.34,0,0,858.77,33.1,241.4521,3900.12,6746.92,"2021","08-26"
"386","2021-08-25",138.6968,57.44,0.34,0,0,820.35,7.3,241.4521,3900.12,6746.92,"2021","08-25"
"387","2021-08-24",137.8838,57.11,0.38,0,0,938.33,14.3,241.4521,3931.84,6746.92,"2021","08-24"
"388","2021-08-23",136.9598,56.72,0.39,0,0,980.37,47.9,241.4521,3931.84,6746.92,"2021","08-23"
"389","2021-08-22",136.0274,56.34,0.37,0,0,1031.5,146.5,241.4404,3899.83,6746.34,"2021","08-22"
"390","2021-08-21",135.1423,55.97,0.36,0,0,1000.42,142.4,241.4404,3937.9,6746.34,"2021","08-21"
"391","2021-08-20",134.2848,55.62,0.29,0,0,973.69,278.2,241.4404,3937.9,6746.34,"2021","08-20"
"392","2021-08-19",133.5899,55.33,0.2,0,0,796.94,318.8,241.4404,3937.9,6746.34,"2021","08-19"
"393","2021-08-18",133.1123,55.13,0.2,0,0,759.32,283.5,241.4404,3937.9,6746.34,"2021","08-18"
"394","2021-08-17",132.6365,54.94,0.24,0,0,856.96,272.5,241.4404,3937.9,6746.34,"2021","08-17"
"395","2021-08-16",132.2532,54.78,0.36,0,0,1225.63,356.8,241.4404,3937.9,6746.34,"2021","08-16"
"396","2021-08-15",131.5646,54.49,0.35,0,0,1211.73,376.4,241.4472,3938.06,6746.68,"2021","08-15"
"397","2021-08-14",130.7349,54.15,0.38,0,0,1242.25,331.1,241.4472,3938.06,6746.68,"2021","08-14"
"398","2021-08-13",129.8299,53.77,0.28,0,0,1106.32,432.3,241.4472,3938.06,6746.68,"2021","08-13"
"399","2021-08-12",129.1582,53.49,0.18,0,0,877.93,439.2,241.4472,3938.06,6746.68,"2021","08-12"
"400","2021-08-11",128.7219,53.31,0.22,0,0,966.92,437.1,241.4472,3938.06,6746.68,"2021","08-11"
"401","2021-08-10",128.1848,53.09,0.25,0,0,853.82,244,241.4472,3938.06,6746.68,"2021","08-10"
"402","2021-08-09",127.5853,52.84,0.23,0,0,748.01,182.6,241.4472,3938.06,6746.68,"2021","08-09"
"403","2021-08-08",126.9921,52.59,0.34,0,0,1016.72,183.9,241.4594,3938.36,6747.28,"2021","08-08"
"404","2021-08-07",126.1595,52.25,0.36,0,0,1030.64,159.9,241.4594,3938.36,6747.28,"2021","08-07"
"405","2021-08-06",125.2942,51.89,0.45,0,0,1113.06,29.8,241.4594,3938.36,6747.28,"2021","08-06"
"406","2021-08-05",124.2001,51.44,0.28,0,0,763,97.2,241.4594,3938.36,6747.28,"2021","08-05"
"407","2021-08-04",123.5425,51.16,0.31,0,0,768.58,12.6,241.4594,3938.36,6747.28,"2021","08-04"
"408","2021-08-03",122.7946,50.86,0.26,0,0,631.4,8.6,241.4594,3938.36,6747.28,"2021","08-03"
"409","2021-08-02",122.1726,50.6,0.35,0,0,860.91,16.1,241.4594,3938.36,6747.28,"2021","08-02"
"410","2021-08-01",121.3053,50.24,0.4,0,0,982.75,25.8,241.4545,3938.24,6747.04,"2021","08-01"
"411","2021-07-31",120.3497,49.84,0.65,0,0,1591.47,33.7,241.4545,3938.24,6747.04,"2021","07-31"
"412","2021-07-30",119.4949,49.49,0.33,0,0,809.61,6,241.4545,3938.24,6747.04,"2021","07-30"
"413","2021-07-29",118.6841,49.16,0.38,0,0,918.77,3.8,241.4179,3938.24,6747.04,"2021","07-29"
"414","2021-07-28",117.7799,48.79,0.4,0,0,968.91,11.6,241.4179,3938.24,6747.04,"2021","07-28"
"415","2021-07-27",116.8238,48.39,0.38,0,0,923.43,17.3,241.4179,3938.24,6747.04,"2021","07-27"
"416","2021-07-26",115.905,48.01,0.33,0,0,810.1,16.3,241.4179,3938.24,6747.04,"2021","07-26"
"417","2021-07-25",115.099,47.68,0.4,0,0,979.64,24.1,241.411,3938.08,6746.7,"2021","07-25"
"418","2021-07-24",114.1535,47.29,0.48,0,0,1161.7,9.9,241.411,3938.08,6746.7,"2021","07-24"
"419","2021-07-23",112.9881,46.8,0.36,0,0,878.67,12.8,241.411,3938.08,6746.7,"2021","07-23"
"420","2021-07-22",112.1372,46.45,0.01,0,0,301.14,288.4,241.411,3938.08,6746.7,"2021","07-22"
"421","2021-07-21",112.1245,46.45,0.02,0,0,389.23,334.7,241.411,3938.08,6746.7,"2021","07-21"
"422","2021-07-20",112.0317,46.41,0.01,0,0,343.56,319.7,241.411,3938.08,6746.7,"2021","07-20"
"423","2021-07-19",111.7562,46.29,0.13,0,0,634.45,312.1,241.411,3938.08,6746.7,"2021","07-19"
"424","2021-07-18",111.4079,46.15,0.21,0,0,747.57,232.5,241.4052,3937.93,6746.41,"2021","07-18"
"425","2021-07-17",110.8927,45.94,0.22,0,0,784.21,244.1,241.4052,3937.93,6746.41,"2021","07-17"
"426","2021-07-16",110.3509,45.71,0.12,0,0,619.78,325.9,241.4052,3937.93,6746.41,"2021","07-16"
"427","2021-07-15",109.779,45.47,0,0,0,300.99,292.6,241.4052,3937.93,6746.41,"2021","07-15"
"428","2021-07-14",109.7804,45.29,0.01,0,0,276.81,257,242.382,3937.93,6746.41,"2021","07-14"
"429","2021-07-13",109.7606,45.28,0.05,0,0,489.26,368.3,242.382,3937.93,6746.41,"2021","07-13"
"430","2021-07-12",109.6417,45.24,0.28,0,0,717.96,39.6,242.382,3937.93,6746.41,"2021","07-12"
"431","2021-07-11",108.9613,44.95,0.41,0,0,1007.75,3.9,242.3893,3938.11,6746.77,"2021","07-11"
"432","2021-07-10",107.9574,44.54,0.41,0,0,1002.93,3.8,242.3893,3938.11,6746.77,"2021","07-10"
"433","2021-07-09",106.9584,44.13,0.3,0,0,868.59,153.4,242.3893,3938.11,6746.77,"2021","07-09"
"434","2021-07-08",106.2701,43.84,0.13,0,0,589.68,264.5,242.3893,3938.11,6773.65,"2021","07-08"
"435","2021-07-07",105.9404,43.71,0.17,0,0,615.58,198.3,242.3893,3938.11,6746.77,"2021","07-07"
"436","2021-07-06",105.5463,43.54,0.24,0,0,786.9,202.8,242.3893,3938.11,6746.77,"2021","07-06"
"437","2021-07-05",104.9635,43.3,0.37,0,0,927.86,27.2,242.3893,3984.91,6746.77,"2021","07-05"
"438","2021-07-04",104.0016,42.91,0.46,0,0,1120.53,4.2,242.3854,3984.82,6746.58,"2021","07-04"
"439","2021-07-03",102.8864,42.45,0.5,0,0,1219.96,6,242.3854,3984.82,6746.58,"2021","07-03"
"440","2021-07-02",101.6886,41.95,0.25,0,0,620.78,20.5,242.3854,3984.82,6746.58,"2021","07-02"
"441","2021-07-01",101.0884,41.71,0.36,0,0,889.25,5.4,242.3854,3984.82,6746.58,"2021","07-01"
"442","2021-06-30",100.1848,41.36,0.28,0,0,679.31,7.5,242.2362,3984.82,6746.58,"2021","06-30"
"443","2021-06-29",99.5261,41.09,0.32,0,0,770.58,5.6,242.2362,3984.82,6746.58,"2021","06-29"
"444","2021-06-28",98.7603,40.77,0.3,0,0,724.29,8.3,242.2362,3984.82,6746.58,"2021","06-28"
"445","2021-06-27",98.0377,40.47,0.43,0,0,1092.77,39,242.2489,3985.13,6747.2,"2021","06-27"
"446","2021-06-26",96.9869,40.04,0.39,0,0,1003.32,59.5,242.2489,3985.13,6747.2,"2021","06-26"
"447","2021-06-25",96.0596,39.65,0.26,0,0,643.96,9.7,242.2489,3985.13,6747.2,"2021","06-25"
"448","2021-06-24",95.4252,39.39,0.2,0,0,520.49,34.9,242.2489,3985.13,6747.2,"2021","06-24"
"449","2021-06-23",94.9394,39.19,0.2,0,0,518.49,23.9,242.2489,3985.13,6747.2,"2021","06-23"
"450","2021-06-22",94.4452,38.99,0.18,0,0,512.47,78.3,242.2489,3985.13,6747.2,"2021","06-22"
"451","2021-06-21",94.0542,38.83,0.38,0,0,958.65,38.5,242.2489,3985.13,6747.2,"2021","06-21"
"452","2021-06-20",93.1095,38.43,0.43,0,0,1046.87,6.6,242.2518,3985.2,6747.35,"2021","06-20"
"453","2021-06-19",92.0561,38,0.48,0,0,1167.93,4.4,242.2518,3985.2,6747.35,"2021","06-19"
"454","2021-06-18",90.8961,37.52,0.38,0,0,927.04,2.5,242.2518,3985.2,6747.35,"2021","06-18"
"455","2021-06-17",89.9978,37.15,0.32,0,0,798.63,23.1,242.2518,3985.2,6747.35,"2021","06-17"
"456","2021-06-16",89.2296,36.83,0.22,0,0,581.63,37.4,242.2518,3985.2,6747.35,"2021","06-16"
"457","2021-06-15",88.6858,36.61,0.2,0,0,522.61,43.2,242.2518,3985.2,6747.35,"2021","06-15"
"458","2021-06-14",88.2064,36.41,0.33,0,0,816.21,6.4,242.2518,3985.2,6747.35,"2021","06-14"
"459","2021-06-13",87.3781,36.07,0.42,0,0,1035.85,6.7,242.2533,3985.24,6747.42,"2021","06-13"
"460","2021-06-12",86.3485,35.64,0.41,0,0,995.09,0.9,242.2533,3985.24,6747.42,"2021","06-12"
"461","2021-06-11",85.3578,35.23,0.27,0,0,652.45,6.1,242.2533,3985.24,6747.42,"2021","06-11"
"462","2021-06-10",84.7257,34.97,0.24,0,0,604.88,29.5,242.2533,3985.24,6747.42,"2021","06-10"
"463","2021-06-09",84.1503,34.74,0.15,0,0,527.11,158.3,242.2533,3985.24,6747.42,"2021","06-09"
"464","2021-06-08",83.7815,34.58,0.28,0,0,829.36,160.9,242.2533,3985.24,6747.42,"2021","06-08"
"465","2021-06-07",83.1137,34.31,0.31,0,0,853.08,100.1,242.2533,3985.24,6747.42,"2021","06-07"
"466","2021-06-06",82.3416,33.99,0.52,0,0,1272.72,6.1,242.2494,3985.14,6747.23,"2021","06-06"
"467","2021-06-05",81.0739,33.47,0.54,0,0,1320.92,2.7,242.2494,3985.14,6747.23,"2021","06-05"
"468","2021-06-04",79.756,32.92,0.45,0,0,1102.38,6.6,242.2494,3985.14,6747.23,"2021","06-04"
"469","2021-06-03",78.6703,32.47,0.49,0,0,1192.76,3.4,242.2494,3985.14,6747.23,"2021","06-03"
"470","2021-06-02",77.4812,31.98,0.49,0,0,1236.89,46.7,242.2494,3985.14,6747.23,"2021","06-02"
"471","2021-06-01",76.2111,31.46,0.46,0,0,1119.85,2,242.2494,3985.14,6747.23,"2021","06-01"
"472","2021-05-31",75.1099,31.04,0.34,0,0,828.56,9.1,241.9994,3985.14,6747.23,"2021","05-31"
"473","2021-05-30",74.2561,30.69,0.43,0,0,1047.58,0.3,241.9901,3984.91,6746.77,"2021","05-30"
"474","2021-05-29",73.2102,30.25,0.38,0,0,908.79,0.3,241.9901,3984.91,6746.77,"2021","05-29"
"475","2021-05-28",72.3372,29.89,0.14,0,0,404.65,68.6,241.9901,3984.91,6746.77,"2021","05-28"
"476","2021-05-27",72.0016,29.75,0.02,0,0,260.75,210.1,241.9901,3984.91,6746.77,"2021","05-27"
"477","2021-05-26",71.951,29.73,0.11,0,0,349.51,74.6,241.9901,3984.91,6746.77,"2021","05-26"
"478","2021-05-25",71.6761,29.62,0.1,0,0,349.47,115,241.9901,3984.91,6746.77,"2021","05-25"
"479","2021-05-24",71.4425,29.52,0.28,0,0,704.91,18.3,241.9901,3984.91,6746.77,"2021","05-24"
"480","2021-05-23",70.7551,29.24,0.31,0,0,771.32,32.8,241.9955,3985.04,6747.04,"2021","05-23"
"481","2021-05-22",70.0166,28.93,0.29,0,0,726.49,31.3,241.9955,3985.04,6747.04,"2021","05-22"
"482","2021-05-21",69.3201,28.65,0.37,0,0,894.71,8.5,241.9955,3985.04,6747.04,"2021","05-21"
"483","2021-05-20",68.4352,28.28,0.28,0,0,779.55,108.5,241.9955,3985.04,6747.04,"2021","05-20"
"484","2021-05-19",67.7746,28.01,0.09,0,0,463.92,242.8,241.9955,3985.04,6747.04,"2021","05-19"
"485","2021-05-18",67.552,27.91,0.08,0,0,439.05,254.1,241.9955,3985.04,6747.04,"2021","05-18"
"486","2021-05-17",67.3671,27.84,0.13,0,0,501.33,194,241.9955,3985.04,6747.04,"2021","05-17"
"487","2021-05-16",67.0597,27.71,0.27,0,0,724.69,64.3,241.995,3985.03,6747.01,"2021","05-16"
"488","2021-05-15",66.3994,27.44,0.27,0,0,691.9,43.4,241.995,3985.03,6747.01,"2021","05-15"
"489","2021-05-14",65.7508,27.17,0.21,0,0,535.08,19.9,241.995,3985.03,6747.01,"2021","05-14"
"490","2021-05-13",65.2236,26.89,0.29,0,0,736.07,40.5,242.595,3985.03,6747.01,"2021","05-13"
"491","2021-05-12",64.54,26.67,0.26,0,0,683.78,64.6,241.995,3985.03,6747.01,"2021","05-12"
