"","gasDayStart","gasInStorage","full","trend","consumption","consumptionFull","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"1744","2017-12-06",195.8094,79.72,-0.47,0,0,22.93,1170.5,245.6249,3728.86,6482.46,"2017","12-06"
"1745","2017-12-05",196.9556,80.19,-0.57,0,0,16.31,1406.4,245.6249,3728.86,6482.46,"2017","12-05"
"1746","2017-12-04",198.3457,80.75,-0.59,0,0,6.98,1460.6,245.6249,3775.98,6482.46,"2017","12-04"
"1747","2017-12-03",199.7994,81.34,-0.57,0,0,45.15,1443.2,245.6235,3775.96,6482.42,"2017","12-03"
"1748","2017-12-02",201.2135,81.92,-0.66,0,0,38.76,1654.9,245.6235,3775.96,6482.42,"2017","12-02"
"1749","2017-12-01",202.8453,82.58,-0.83,0,0,8.71,2059.1,245.6235,3775.96,6482.42,"2017","12-01"
"1750","2017-11-30",204.9716,83.45,-0.88,0,0,52.43,2219.2,245.6235,3706.36,6411.62,"2017","11-30"
"1751","2017-11-29",207.1648,85.26,-0.82,0,0,1.73,2000.5,242.9763,3706.36,6398.42,"2017","11-29"
"1752","2017-11-28",209.2138,86.1,-0.6,0,0,5.4,1473.7,242.9763,3706.36,6398.42,"2017","11-28"
"1753","2017-11-27",210.678,86.71,-0.56,0,0,13.29,1373.4,242.9763,3706.36,6398.42,"2017","11-27"
"1754","2017-11-26",212.1317,87.31,-0.37,0,0,9.98,919.1,242.9736,3706.32,6398.37,"2017","11-26"
"1755","2017-11-25",213.0393,87.68,-0.28,0,0,19.38,706,242.9736,3706.32,6398.37,"2017","11-25"
"1756","2017-11-24",213.7259,87.96,-0.3,0,0,20.72,743.4,242.9736,3706.32,6398.37,"2017","11-24"
"1757","2017-11-23",214.4517,88.36,-0.14,0,0,11.61,361.1,242.6931,3659.21,6387.6,"2017","11-23"
"1758","2017-11-22",214.8014,88.51,-0.14,0,0,24.24,352.2,242.6931,3659.21,6387.6,"2017","11-22"
"1759","2017-11-21",215.1295,88.64,-0.31,0,0,20.13,768.9,242.6931,3659.21,6387.6,"2017","11-21"
"1760","2017-11-20",215.8784,88.95,-0.47,0,0,27.27,1157.5,242.6931,3659.21,6387.6,"2017","11-20"
"1761","2017-11-19",217.0086,89.41,-0.3,0,0,2.7,739.2,242.7102,3659.45,6387.96,"2017","11-19"
"1762","2017-11-18",217.7452,89.71,-0.32,0,0,10.03,794.6,242.7102,3659.45,6387.96,"2017","11-18"
"1763","2017-11-17",218.5297,90.04,-0.31,0,0,24.64,786.9,242.7102,3659.45,6387.96,"2017","11-17"
"1764","2017-11-16",219.2921,90.35,-0.3,0,0,11.25,742.5,242.7102,3659.45,6387.96,"2017","11-16"
"1765","2017-11-15",220.0234,90.65,-0.36,0,0,86.24,950.4,242.7102,3659.45,6387.96,"2017","11-15"
"1766","2017-11-14",220.8875,91.01,-0.54,0,0,19.21,1328.2,242.7102,3659.45,6374.54,"2017","11-14"
"1767","2017-11-13",222.7144,91.76,-0.37,0,0,16.42,925.7,242.7102,3659.45,6374.54,"2017","11-13"
"1768","2017-11-12",223.6247,92.13,-0.17,0,0,31.28,433.1,242.726,3659.65,6374.91,"2017","11-12"
"1769","2017-11-11",224.0265,92.3,-0.18,0,0,25.55,450.7,242.726,3659.65,6374.91,"2017","11-11"
"1770","2017-11-10",224.4516,92.47,-0.2,0,0,12.68,494.9,242.726,3659.65,6374.91,"2017","11-10"
"1771","2017-11-09",224.9127,92.66,-0.33,0,0,16.17,822.8,242.726,3659.65,6374.91,"2017","11-09"
"1772","2017-11-08",225.7204,92.99,-0.37,0,0,14.85,919,242.726,3659.65,6374.91,"2017","11-08"
"1773","2017-11-07",226.6246,93.37,-0.4,0,0,102.86,1083.6,242.726,3659.65,6374.91,"2017","11-07"
"1774","2017-11-06",227.6065,93.77,-0.26,0,0,8.15,628.8,242.726,3659.65,6374.91,"2017","11-06"
"1775","2017-11-05",228.2281,94.03,0.06,0,0,176.48,31.7,242.7122,3659.44,6374.62,"2017","11-05"
"1776","2017-11-04",228.0835,93.97,0.08,0,0,213.82,25.2,242.7122,3659.44,6374.62,"2017","11-04"
"1777","2017-11-03",227.8952,93.9,-0.08,0,0,22.6,223.6,242.7122,3659.44,6374.62,"2017","11-03"
"1778","2017-11-02",228.0964,93.98,-0.06,0,0,53.85,207.1,242.7122,3659.44,6374.62,"2017","11-02"
"1779","2017-11-01",228.2496,94.04,-0.02,0,0,84.5,135.6,242.7122,3659.44,6374.62,"2017","11-01"
"1780","2017-10-31",228.3005,94.06,-0.05,0,0,43.47,176.9,242.7122,3659.44,6374.62,"2017","10-31"
"1781","2017-10-30",228.4352,94.12,0.01,0,0,140.45,107.9,242.7122,3659.44,6374.62,"2017","10-30"
"1782","2017-10-29",228.4039,94.13,0.27,0,0,667.31,15.7,242.6553,3658.71,6373.35,"2017","10-29"
"1783","2017-10-28",227.7535,93.86,0.27,0,0,673.48,14.3,242.6553,3777.66,6575.79,"2017","10-28"
"1784","2017-10-27",227.0431,93.57,0.12,0,0,319.14,22.3,242.6553,3658.71,6373.35,"2017","10-27"
"1785","2017-10-26",226.8021,93.47,0.12,0,0,309.78,24.1,242.6553,3658.71,6373.35,"2017","10-26"
"1786","2017-10-25",226.518,93.35,0.2,0,0,512.46,19.9,242.6553,3658.71,6373.35,"2017","10-25"
"1787","2017-10-24",226.0266,93.15,0.18,0,0,475.36,39,242.6553,3658.71,6373.35,"2017","10-24"
"1788","2017-10-23",225.5405,92.95,0.14,0,0,389.25,39.9,242.6553,3658.71,6373.35,"2017","10-23"
"1789","2017-10-22",225.2445,92.79,0.28,0,0,711.83,34.1,242.7394,3659.84,6375.19,"2017","10-22"
"1790","2017-10-21",224.5273,92.5,0.34,0,0,854.05,32,242.7394,3659.84,6375.19,"2017","10-21"
"1791","2017-10-20",223.7054,92.16,0.27,0,0,700.6,44,242.7394,3659.84,6375.19,"2017","10-20"
"1792","2017-10-19",223.0889,91.9,0.25,0,0,624.83,28.9,242.7394,3659.84,6375.19,"2017","10-19"
"1793","2017-10-18",222.4663,91.65,0.23,0,0,586.62,17.7,242.7394,3659.84,6375.19,"2017","10-18"
"1794","2017-10-17",221.8994,91.41,0.35,0,0,847.29,3.7,242.7394,3659.84,6375.19,"2017","10-17"
"1795","2017-10-16",221.058,91.07,0.4,0,0,961.8,0,242.7394,3659.84,6375.19,"2017","10-16"
"1796","2017-10-15",220.1379,90.68,0.61,0,0,1472.87,0,242.7652,3660.19,6375.75,"2017","10-15"
"1797","2017-10-14",218.6909,90.08,0.59,0,0,1463.78,28.8,242.7652,3660.19,6375.75,"2017","10-14"
"1798","2017-10-13",217.2581,89.49,0.41,0,0,1016.08,31,242.7652,3660.19,6375.75,"2017","10-13"
"1799","2017-10-12",216.2749,89.09,0.35,0,0,877.82,18.4,242.7652,3660.19,6375.75,"2017","10-12"
"1800","2017-10-11",215.4171,88.9,0.15,0,0,418.49,51.4,242.3092,3676.34,6375.75,"2017","10-11"
"1801","2017-10-10",215.0018,88.73,0.07,0,0,248.26,81.1,242.3092,3676.34,6375.75,"2017","10-10"
"1802","2017-10-09",214.8403,88.66,0.12,0,0,355.01,52.9,242.3092,3676.34,6375.75,"2017","10-09"
"1803","2017-10-08",214.5403,88.46,0.25,0,0,611.8,13.6,242.5227,3679.28,6380.34,"2017","10-08"
"1804","2017-10-07",213.9422,88.22,0.21,0,0,537.8,37.3,242.5227,3679.28,6380.34,"2017","10-07"
"1805","2017-10-06",213.4417,88.01,0.07,0,0,226.28,44.9,242.5227,3679.28,6380.34,"2017","10-06"
"1806","2017-10-05",213.3101,87.95,0.21,0,0,519.86,12,242.5227,3679.28,6380.34,"2017","10-05"
"1807","2017-10-04",212.8038,87.75,0.23,0,0,635.98,70.9,242.5227,3679.28,6380.34,"2017","10-04"
"1808","2017-10-03",212.2126,87.5,0.42,0,0,1032.36,15.5,242.5227,3679.28,6380.34,"2017","10-03"
"1809","2017-10-02",211.1956,87.08,0.46,0,0,1108.97,5.3,242.5227,3679.28,6380.34,"2017","10-02"
"1810","2017-10-01",210.0939,86.69,0.61,0,0,1491.36,4.6,242.3455,3676.84,6376.53,"2017","10-01"
"1811","2017-09-30",208.6083,85.99,0.53,0,0,1404.13,108.1,242.5909,3676.84,6376.53,"2017","09-30"
"1812","2017-09-29",207.3001,85.45,0.27,0,0,677.92,32.4,242.5909,3676.84,6376.53,"2017","09-29"
"1813","2017-09-28",206.6424,85.18,0.22,0,0,530.38,0.2,242.5909,3676.84,6376.53,"2017","09-28"
"1814","2017-09-27",206.1008,84.96,0.14,0,0,346.77,14.9,242.5909,3676.84,6376.53,"2017","09-27"
"1815","2017-09-26",205.7576,84.82,0.22,0,0,540.17,5,242.5909,3676.84,6376.53,"2017","09-26"
"1816","2017-09-25",205.2105,84.59,0.19,0,0,475.86,6.8,242.5909,3660.69,6376.53,"2017","09-25"
"1817","2017-09-24",204.7295,84.42,0.4,0,0,976.64,0,242.5005,3659.45,6374.58,"2017","09-24"
"1818","2017-09-23",203.7406,84.02,0.39,0,0,943.29,1.6,242.5005,3659.45,6374.58,"2017","09-23"
"1819","2017-09-22",202.7877,83.62,0.12,0,0,321.9,23.4,242.5005,3659.45,6374.58,"2017","09-22"
"1820","2017-09-21",202.4768,83.5,-0.1,0,0,60.51,294.8,242.5005,3659.45,6374.58,"2017","09-21"
"1821","2017-09-20",202.6981,83.59,-0.11,0,0,51.23,315.7,242.5005,3659.45,6374.58,"2017","09-20"
"1822","2017-09-19",202.8973,83.67,-0.21,0,0,47.55,558.3,242.5005,3659.45,6374.58,"2017","09-19"
"1823","2017-09-18",203.4529,83.9,-0.16,0,0,73.65,472.3,242.5005,3659.45,6374.58,"2017","09-18"
"1824","2017-09-17",203.8418,84.06,0.03,0,0,273.89,193.9,242.4847,3659.23,6374.24,"2017","09-17"
"1825","2017-09-16",203.7529,84.03,0.03,0,0,266.44,198.2,242.4847,3659.23,6374.24,"2017","09-16"
"1826","2017-09-15",203.6709,83.99,-0.08,0,0,145.34,347.5,242.4847,3659.23,6374.24,"2017","09-15"
"1827","2017-09-14",203.8617,84.1,0,0,0,168.28,175.1,242.3915,3659.23,6374.24,"2017","09-14"
"1828","2017-09-13",203.8583,84.07,0.02,0,0,326.98,273.7,242.487,3659.23,6374.24,"2017","09-13"
"1829","2017-09-12",203.7932,84.04,0.06,0,0,443.31,290.2,242.487,3659.23,6374.24,"2017","09-12"
"1830","2017-09-11",203.6301,83.98,0.06,0,0,493.11,359.3,242.487,3659.23,6374.24,"2017","09-11"
"1831","2017-09-10",203.4874,83.9,0.54,0,0,1300.8,0.1,242.533,3659.73,6375.07,"2017","09-10"
"1832","2017-09-09",202.1375,83.34,0.51,0,0,1227.39,1.8,242.533,3659.73,6375.07,"2017","09-09"
"1833","2017-09-08",200.8996,82.83,0.36,0,0,870.41,1.4,242.533,3659.73,6375.07,"2017","09-08"
"1834","2017-09-07",200.0205,82.47,0.33,0,0,810.11,1.4,242.533,3659.73,6375.07,"2017","09-07"
"1835","2017-09-06",199.202,82.13,0.3,0,0,737.02,1.1,242.533,3659.73,6375.07,"2017","09-06"
"1836","2017-09-05",198.4047,81.81,0.29,0,0,706.4,2.4,242.533,3659.73,6375.07,"2017","09-05"
"1837","2017-09-04",197.695,81.51,0.25,0,0,606.53,2.7,242.533,3659.73,6375.07,"2017","09-04"
"1838","2017-09-03",197.0871,81.25,0.43,0,0,1052.8,2.1,242.5799,3660.37,6376.09,"2017","09-03"
"1839","2017-09-02",196.0276,80.81,0.45,0,0,1084.27,3.6,242.5799,3660.37,6376.09,"2017","09-02"
"1840","2017-09-01",194.9373,80.36,0.37,0,0,910.97,9.7,242.5799,3660.37,6376.09,"2017","09-01"
"1841","2017-08-31",194.0266,79.98,0.35,0,0,884.59,40.2,242.5799,3660.37,6376.09,"2017","08-31"
"1842","2017-08-30",193.1622,79.63,0.41,0,0,1024.78,27.2,242.5799,3660.37,6376.09,"2017","08-30"
"1843","2017-08-29",192.1437,79.21,0.4,0,0,1007.08,29.9,242.5799,3660.37,6376.09,"2017","08-29"
"1844","2017-08-28",191.1501,78.8,0.45,0,0,1113.92,17.4,242.5799,3660.37,6376.09,"2017","08-28"
"1845","2017-08-27",189.965,78.31,0.53,0,0,1281.3,4.3,242.5721,3660.27,6375.92,"2017","08-27"
"1846","2017-08-26",188.6718,77.78,0.53,0,0,1285.93,1.7,242.5721,3660.27,6375.92,"2017","08-26"
"1847","2017-08-25",187.3713,77.24,0.41,0,0,1001.65,1.9,242.5721,3660.27,6375.92,"2017","08-25"
"1848","2017-08-24",186.3554,76.82,0.37,0,0,896.37,3.8,242.5721,3660.27,6375.92,"2017","08-24"
"1849","2017-08-23",185.4467,76.45,0.44,0,0,1068.62,4,242.5721,3660.27,6375.92,"2017","08-23"
"1850","2017-08-22",184.3676,76.01,0.4,0,0,974.9,2.2,242.5721,3660.27,6375.92,"2017","08-22"
"1851","2017-08-21",183.3791,75.6,0.44,0,0,1060.63,2.2,242.5721,3660.27,6375.92,"2017","08-21"
"1852","2017-08-20",182.319,75.19,0.61,0,0,1473.71,1.3,242.4911,3659.16,6374.16,"2017","08-20"
"1853","2017-08-19",180.8123,74.56,0.6,0,0,1450.34,4.4,242.4911,3659.16,6374.16,"2017","08-19"
"1854","2017-08-18",179.3191,73.95,0.53,0,0,1289.95,4.6,242.4911,3659.16,6374.16,"2017","08-18"
"1855","2017-08-17",178.0189,73.41,0.5,0,0,1212.69,1.3,242.4911,3659.16,6374.16,"2017","08-17"
"1856","2017-08-16",176.7923,72.91,0.49,0,0,1176.66,0.1,242.4911,3659.16,6374.16,"2017","08-16"
"1857","2017-08-15",175.6695,72.44,0.53,0,0,1273.83,0.6,242.4911,3659.16,6374.16,"2017","08-15"
"1858","2017-08-14",174.3821,71.91,0.47,0,0,1141.86,1.8,242.4911,3659.16,6374.16,"2017","08-14"
"1859","2017-08-13",173.2282,71.44,0.54,0,0,1309.85,1.9,242.4916,3659.17,6374.17,"2017","08-13"
"1860","2017-08-12",171.9837,70.92,0.55,0,0,1326.27,1.3,242.4916,3659.17,6374.17,"2017","08-12"
"1861","2017-08-11",170.6346,70.37,0.38,0,0,931.94,7.2,242.4916,3659.17,6374.17,"2017","08-11"
"1862","2017-08-10",169.659,69.96,0.38,0,0,948.69,22.1,242.4916,3659.17,6374.17,"2017","08-10"
"1863","2017-08-09",168.7152,69.58,0.29,0,0,918.4,216.5,242.4916,3659.17,6374.17,"2017","08-09"
"1864","2017-08-08",167.9918,69.28,0.29,0,0,907.67,199,242.4916,3659.17,6374.17,"2017","08-08"
"1865","2017-08-07",167.2649,68.98,0.47,0,0,1140.99,1.3,242.4916,3659.17,6374.17,"2017","08-07"
"1866","2017-08-06",166.1085,68.51,0.64,0,0,1549.29,1.2,242.4553,3658.68,6373.38,"2017","08-06"
"1867","2017-08-05",164.5394,67.86,0.62,0,0,1513.46,1.2,242.4553,3658.68,6373.38,"2017","08-05"
"1868","2017-08-04",163.0106,67.23,0.54,0,0,1319.32,1.2,242.4553,3658.68,6373.38,"2017","08-04"
"1869","2017-08-03",161.673,66.68,0.44,0,0,1064.83,1.6,242.4553,3658.68,6373.38,"2017","08-03"
"1870","2017-08-02",160.5781,66.23,0.41,0,0,995.75,4.1,242.4553,3658.68,6373.38,"2017","08-02"
"1871","2017-08-01",159.5747,65.82,0.43,0,0,1035.68,1.2,242.4553,3658.68,6373.38,"2017","08-01"
"1872","2017-07-31",158.5157,65.38,0.52,0,0,1254.64,3.9,242.4553,3658.68,6373.38,"2017","07-31"
"1873","2017-07-30",157.2488,64.84,0.66,0,0,1606.43,2.6,242.5085,3659.41,6374.53,"2017","07-30"
"1874","2017-07-29",155.6306,64.18,0.64,0,0,1561.17,3.4,242.5085,3659.41,6374.53,"2017","07-29"
"1875","2017-07-28",154.0622,63.53,0.52,0,0,1271.26,3.4,242.5085,3659.41,6374.53,"2017","07-28"
"1876","2017-07-27",152.7806,63,0.48,0,0,1169.07,9.3,242.5085,3659.41,6374.53,"2017","07-27"
"1877","2017-07-26",151.6037,62.51,0.45,0,0,1094.69,3.8,242.5085,3659.41,6374.53,"2017","07-26"
"1878","2017-07-25",150.4928,62.06,0.42,0,0,1030.02,4.1,242.5085,3659.41,6374.53,"2017","07-25"
"1879","2017-07-24",149.4524,61.63,0.47,0,0,1150.93,5.3,242.5085,3659.41,6374.53,"2017","07-24"
"1880","2017-07-23",148.3999,61.2,0.68,0,0,1640.13,2.2,242.4847,3659.08,6374.02,"2017","07-23"
"1881","2017-07-22",146.7449,60.52,0.68,0,0,1641.48,2.2,242.4847,3659.08,6374.02,"2017","07-22"
"1882","2017-07-21",145.0945,59.84,0.49,0,0,1181.83,4.1,242.4847,3659.08,6374.02,"2017","07-21"
"1883","2017-07-20",143.8955,59.34,0.46,0,0,1198.09,84.9,242.4847,3659.08,6374.02,"2017","07-20"
"1884","2017-07-19",142.7684,58.88,0.49,0,0,1182.96,4.5,242.4847,3659.08,6374.02,"2017","07-19"
"1885","2017-07-18",141.5687,58.38,0.46,0,0,1124.42,5.2,242.4847,3659.08,6374.02,"2017","07-18"
"1886","2017-07-17",141.2164,58.24,0.4,0,0,967.34,6.3,242.4847,3659.08,6374.02,"2017","07-17"
"1887","2017-07-16",140.2342,57.86,0.53,0,0,1279.87,6,242.3497,3657.27,6371.06,"2017","07-16"
"1888","2017-07-15",138.9415,57.33,0.47,0,0,1142.17,8,242.3497,3657.27,6371.06,"2017","07-15"
"1889","2017-07-14",137.7882,56.86,0.34,0,0,825.57,7.3,242.3497,3657.27,6371.06,"2017","07-14"
"1890","2017-07-13",136.9525,56.51,0.3,0,0,723.46,8.2,242.3497,3657.27,6371.06,"2017","07-13"
"1891","2017-07-12",136.174,56.19,0.31,0,0,790.63,27.2,242.3497,3657.27,6371.06,"2017","07-12"
"1892","2017-07-11",135.6236,55.96,0.27,0,0,774.14,113.7,242.3497,3657.27,6371.06,"2017","07-11"
"1893","2017-07-10",134.9447,55.68,0.38,0,0,952.89,25,242.3497,3657.27,6371.06,"2017","07-10"
"1894","2017-07-09",134.0071,55.27,0.59,0,0,1436.95,4.2,242.4511,3658.62,6373.29,"2017","07-09"
"1895","2017-07-08",132.5439,54.67,0.59,0,0,1427.13,5.2,242.4511,3658.62,6373.29,"2017","07-08"
"1896","2017-07-07",131.0975,54.07,0.4,0,0,985.71,4.8,242.4511,3658.62,6373.29,"2017","07-07"
"1897","2017-07-06",130.1031,53.66,0.34,0,0,854.28,21.3,242.4511,3658.62,6373.29,"2017","07-06"
"1898","2017-07-05",129.2066,53.29,0.34,0,0,860.7,29.9,242.4511,3658.62,6373.29,"2017","07-05"
"1899","2017-07-04",128.3493,52.94,0.32,0,0,801.82,14.9,242.4511,3658.62,6373.29,"2017","07-04"
"1900","2017-07-03",127.5475,52.61,0.37,0,0,903.18,3.7,242.4511,3658.62,6373.29,"2017","07-03"
"1901","2017-07-02",126.6486,52.24,0.56,0,0,1360.25,2.3,242.4426,3658.52,6373.09,"2017","07-02"
"1902","2017-07-01",125.3026,51.68,0.53,0,0,1292.68,3,242.4426,3658.52,6373.09,"2017","07-01"
"1903","2017-06-30",123.9957,51.14,0.3,0,0,721.21,3.4,242.4426,3658.52,6373.09,"2017","06-30"
"1904","2017-06-29",123.2768,50.85,0.2,0,0,523.54,45,242.4426,3658.52,6373.09,"2017","06-29"
"1905","2017-06-28",121.6433,50.17,0.18,0,0,490.74,59,242.4426,3658.52,6373.09,"2017","06-28"
"1906","2017-06-27",121.1905,49.99,0.16,0,0,465.03,88.3,242.4426,3658.52,6373.09,"2017","06-27"
"1907","2017-06-26",120.808,49.83,0.19,0,0,522,68.3,242.4426,3658.52,6373.09,"2017","06-26"
"1908","2017-06-25",120.3428,49.63,0.38,0,0,990.43,57.9,242.4825,3659.06,6373.97,"2017","06-25"
"1909","2017-06-24",119.3933,49.24,0.4,0,0,1025.16,58.8,242.4825,3659.06,6373.97,"2017","06-24"
"1910","2017-06-23",118.4047,48.83,0.14,0,0,585.08,249.4,242.4825,3659.06,6373.97,"2017","06-23"
"1911","2017-06-22",118.0629,48.69,0.16,0,0,704.18,309.5,242.4825,3659.06,6373.97,"2017","06-22"
"1912","2017-06-21",117.65,48.52,0.2,0,0,680.61,197.4,242.4825,3659.06,6373.97,"2017","06-21"
"1913","2017-06-20",117.1266,48.3,0.2,0,0,721.13,240.6,242.4825,3659.06,6373.97,"2017","06-20"
"1914","2017-06-19",116.679,48.12,0.23,0,0,688.34,136,242.4825,3659.06,6373.97,"2017","06-19"
"1915","2017-06-18",116.0944,47.86,0.31,0,0,761.84,20.5,242.5844,3660.45,6376.16,"2017","06-18"
"1916","2017-06-17",115.3421,47.55,0.29,0,0,728.25,16.2,242.5844,3660.45,6376.16,"2017","06-17"
"1917","2017-06-16",114.6183,47.25,0.27,0,0,673.91,19.6,242.5844,3660.45,6376.16,"2017","06-16"
"1918","2017-06-15",113.9536,46.97,0.22,0,0,674.08,131.2,242.5844,3660.45,6376.16,"2017","06-15"
"1919","2017-06-14",113.3836,46.74,0.26,0,0,707.79,84.1,242.5844,3660.45,6376.16,"2017","06-14"
"1920","2017-06-13",112.7369,46.47,0.36,0,0,887.39,9.8,242.5844,3660.45,6376.16,"2017","06-13"
"1921","2017-06-12",111.8345,46.1,0.39,0,0,964.23,24.2,242.5844,3660.45,6376.16,"2017","06-12"
"1922","2017-06-11",110.7881,45.68,0.58,0,0,1409.4,5.6,242.5111,3659.42,6374.6,"2017","06-11"
"1923","2017-06-10",109.3591,45.09,0.54,0,0,1327.29,13,242.5111,3659.42,6374.6,"2017","06-10"
"1924","2017-06-09",108.0171,44.54,0.44,0,0,1082.73,17.8,242.5111,3659.42,6374.6,"2017","06-09"
"1925","2017-06-08",106.9434,44.1,0.39,0,0,951.76,14.5,242.5111,3659.42,6374.6,"2017","06-08"
"1926","2017-06-07",105.987,43.7,0.4,0,0,980.52,11.2,242.5111,3659.42,6374.6,"2017","06-07"
"1927","2017-06-06",105.0121,43.3,0.41,0,0,1005.36,11.5,242.5111,3659.42,6374.6,"2017","06-06"
"1928","2017-06-05",104.0114,42.89,0.58,0,0,1420.91,3,242.5111,3659.42,6374.6,"2017","06-05"
"1929","2017-06-04",102.643,42.34,0.68,0,0,1641.06,2.1,242.4116,3658.03,6372.49,"2017","06-04"
"1930","2017-06-03",100.9724,41.65,0.68,0,0,1660.98,1.6,242.4116,3658.03,6372.49,"2017","06-03"
"1931","2017-06-02",99.2909,40.96,0.43,0,0,1049.94,2.1,242.4116,3658.03,6372.49,"2017","06-02"
"1932","2017-06-01",98.2086,40.51,0.38,0,0,932.81,1.6,242.4116,3658.03,6372.49,"2017","06-01"
"1933","2017-05-31",97.273,40.13,0.35,0,0,847.8,1.5,242.4116,3658.03,6372.49,"2017","05-31"
"1934","2017-05-30",96.5006,39.81,0.38,0,0,920.37,2.7,242.4116,3658.03,6372.49,"2017","05-30"
"1935","2017-05-29",95.5729,39.43,0.48,0,0,1201.27,37,242.4116,3658.03,6372.49,"2017","05-29"
"1936","2017-05-28",94.4088,38.94,0.64,0,0,1568.45,14.7,242.4698,3658.87,6373.7,"2017","05-28"
"1937","2017-05-27",92.8292,38.28,0.64,0,0,1552.73,7.2,242.4698,3658.87,6373.7,"2017","05-27"
"1938","2017-05-26",91.2596,37.64,0.48,0,0,1159.77,3.7,242.4698,3658.87,6373.7,"2017","05-26"
"1939","2017-05-25",90.083,37.15,0.48,0,0,1174.14,7.1,242.4698,3658.87,6373.7,"2017","05-25"
"1940","2017-05-24",88.8946,36.66,0.4,0,0,977.26,0,242.4698,3658.87,6373.7,"2017","05-24"
"1941","2017-05-23",87.8824,36.24,0.38,0,0,955.11,39.3,242.4698,3658.87,6373.7,"2017","05-23"
"1942","2017-05-22",86.9384,35.86,0.33,0,0,809.71,3.2,242.4698,3658.87,6373.7,"2017","05-22"
"1943","2017-05-21",86.1585,35.54,0.4,0,0,965.42,1.7,242.4555,3658.67,6373.39,"2017","05-21"
"1944","2017-05-20",85.1721,35.13,0.39,0,0,941.49,4.8,242.4555,3658.67,6373.39,"2017","05-20"
"1945","2017-05-19",84.2226,34.74,0.28,0,0,685.52,3.6,242.4555,3658.67,6373.39,"2017","05-19"
"1946","2017-05-18",83.5363,34.45,0.28,0,0,679.35,2.5,242.4555,3658.67,6373.39,"2017","05-18"
"1947","2017-05-17",82.855,34.17,0.22,0,0,529.35,7.9,242.4555,3658.67,6373.39,"2017","05-17"
