"","gasDayStart","gasInStorage","full","trend","consumption","consumptionFull","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"1127","2019-08-10",216.9389,90.71,0.45,0,0,1074.5,7.3,239.1527,3714.33,6458.35,"2019","08-10"
"1128","2019-08-09",215.8809,90.27,0.31,0,0,753.59,4,239.1527,3714.33,6458.35,"2019","08-09"
"1129","2019-08-08",215.1285,89.95,0.24,0,0,562.82,0.3,239.1527,3714.33,6458.35,"2019","08-08"
"1130","2019-08-07",214.5545,87.9,0.3,0,0,728.29,0.1,244.0927,3714.33,6458.35,"2019","08-07"
"1131","2019-08-06",213.8246,87.6,0.21,0,0,516.59,0.2,244.0927,3714.33,6458.35,"2019","08-06"
"1132","2019-08-05",213.3053,87.39,0.16,0,0,388.83,3.7,244.0927,3714.33,6458.35,"2019","08-05"
"1133","2019-08-04",212.9172,87.29,0.23,0,0,570.15,0.1,243.911,3711.48,6454.19,"2019","08-04"
"1134","2019-08-03",212.3444,87.06,0.22,0,0,545.1,3.2,243.911,3711.48,6454.19,"2019","08-03"
"1135","2019-08-02",211.7994,86.83,0.22,0,0,528.92,0,243.911,3711.48,6454.19,"2019","08-02"
"1136","2019-08-01",211.2723,86.62,0.23,0,0,549.23,0,243.911,3711.48,6454.19,"2019","08-01"
"1137","2019-07-31",210.7139,86.47,0.18,0,0,449.95,14.6,243.692,3711.48,6454.19,"2019","07-31"
"1138","2019-07-30",210.2824,86.29,0.18,0,0,470.49,37.9,243.692,3711.48,6454.19,"2019","07-30"
"1139","2019-07-29",209.8465,86.19,0.14,0,0,382.1,30.2,243.468,3711.48,6454.19,"2019","07-29"
"1140","2019-07-28",209.485,86,0.22,0,0,541.63,17,243.5763,3713.18,6456.67,"2019","07-28"
"1141","2019-07-27",208.9565,85.79,0.19,0,0,520.74,48.5,243.5763,3713.18,6456.67,"2019","07-27"
"1142","2019-07-26",208.4854,85.61,-0.01,0,0,237.53,250.2,243.5363,3713.18,6456.67,"2019","07-26"
"1143","2019-07-25",208.4935,85.61,0.01,0,0,245.88,227.5,243.5363,3713.18,6456.67,"2019","07-25"
"1144","2019-07-24",208.4704,85.6,-0.02,0,0,206.29,251.5,243.5363,3713.18,6456.67,"2019","07-24"
"1145","2019-07-23",208.5108,85.62,0.04,0,0,307.25,211.5,243.5363,3713.18,6456.67,"2019","07-23"
"1146","2019-07-22",208.4101,85.58,0.01,0,0,232.57,211.9,243.5363,3713.18,6456.67,"2019","07-22"
"1147","2019-07-21",208.4095,85.59,0.13,0,0,420.44,103.7,243.5034,3712.66,6455.92,"2019","07-21"
"1148","2019-07-20",208.0879,85.46,0.09,0,0,417.4,186.4,243.5034,3712.66,6455.92,"2019","07-20"
"1149","2019-07-19",207.8567,85.36,-0.07,0,0,239.88,406.9,243.5034,3712.66,6455.92,"2019","07-19"
"1150","2019-07-18",208.0188,85.5,-0.08,0,0,238.39,424.4,243.3034,3712.66,6455.92,"2019","07-18"
"1151","2019-07-17",208.1999,85.6,-0.07,0,0,214.77,396.9,243.2281,3712.66,6455.92,"2019","07-17"
"1152","2019-07-16",208.3785,85.67,-0.08,0,0,227.14,412,243.2281,3712.66,6455.92,"2019","07-16"
"1153","2019-07-15",208.5603,85.75,0.21,0,0,510.76,12,243.2281,3712.66,6455.92,"2019","07-15"
"1154","2019-07-14",208.0584,85.56,0.39,0,0,956.99,0,243.18,3712.14,6455.7,"2019","07-14"
"1155","2019-07-13",207.0977,85.16,0.37,0,0,888.24,0,243.18,3712.14,6455.7,"2019","07-13"
"1156","2019-07-12",206.2057,84.8,0.2,0,0,517.29,18.8,243.18,3712.14,6455.7,"2019","07-12"
"1157","2019-07-11",205.7035,84.59,0.16,0,0,404.98,18.4,243.18,3712.14,6455.7,"2019","07-11"
"1158","2019-07-10",205.3117,84.43,0.13,0,0,380.12,62.9,243.18,3712.14,6455.7,"2019","07-10"
"1159","2019-07-09",204.9883,84.37,0.02,0,0,233,179.5,242.955,3712.14,6455.7,"2019","07-09"
"1160","2019-07-08",204.9313,84.35,0.07,0,0,297.66,121.9,242.955,3712.14,6455.7,"2019","07-08"
"1161","2019-07-07",204.7462,84.27,0.33,0,0,797.93,0,242.9627,3712.26,6455.88,"2019","07-07"
"1162","2019-07-06",203.9446,83.94,0.33,0,0,795.01,0,242.9627,3712.26,6455.88,"2019","07-06"
"1163","2019-07-05",202.7889,83.47,0.23,0,0,574.4,19.2,242.9627,3712.26,6455.88,"2019","07-05"
"1164","2019-07-04",202.5833,83.38,0.17,0,0,433.27,18.5,242.9627,3712.26,6455.88,"2019","07-04"
"1165","2019-07-03",202.1703,83.21,0.15,0,0,411.27,46.6,242.9627,3712.26,6455.88,"2019","07-03"
"1166","2019-07-02",201.5104,82.94,0.19,0,0,485.02,34.2,242.9651,3712.31,6455.95,"2019","07-02"
"1167","2019-07-01",201.0546,82.75,0.29,0,0,708.96,12.6,242.9651,3712.31,6455.95,"2019","07-01"
"1168","2019-06-30",200.3578,82.46,0.48,0,0,1161.39,3.6,242.9845,3712.61,6456.39,"2019","06-30"
"1169","2019-06-29",199.1943,81.98,0.43,0,0,1057.07,0.3,242.9845,3712.61,6456.39,"2019","06-29"
"1170","2019-06-28",198.1351,81.54,0.28,0,0,684.51,5.2,242.9845,3712.61,6456.39,"2019","06-28"
"1171","2019-06-27",197.4253,81.28,0.33,0,0,809.02,16.4,242.8852,3712.61,6456.39,"2019","06-27"
"1172","2019-06-26",196.6283,80.96,0.33,0,0,840.38,42.4,242.8852,3712.61,6456.39,"2019","06-26"
"1173","2019-06-25",195.8304,80.63,0.33,0,0,796.94,6,242.8852,3712.61,6456.39,"2019","06-25"
"1174","2019-06-24",195.0409,80.3,0.3,0,0,748.27,21.7,242.8852,3712.61,6456.39,"2019","06-24"
"1175","2019-06-23",194.31,80.01,0.41,0,0,998.4,5.5,242.8504,3712.07,6455.6,"2019","06-23"
"1176","2019-06-22",193.3011,79.6,0.41,0,0,1008.8,6,242.8504,3712.07,6455.6,"2019","06-22"
"1177","2019-06-21",192.294,79.18,0.3,0,0,718.62,0.6,242.8504,3712.07,6455.6,"2019","06-21"
"1178","2019-06-20",191.5675,78.88,0.31,0,0,755.8,0,242.8504,3712.07,6455.6,"2019","06-20"
"1179","2019-06-19",190.8145,78.57,0.25,0,0,641.85,24,242.8504,3712.07,6455.6,"2019","06-19"
"1180","2019-06-18",190.1939,78.32,0.32,0,0,771.47,5,242.8504,3712.07,6455.6,"2019","06-18"
"1181","2019-06-17",189.4248,78,0.34,0,0,838.05,6.5,242.8504,3712.07,6455.6,"2019","06-17"
"1182","2019-06-16",188.5947,77.68,0.42,0,0,1026.97,7.1,242.7731,3710.86,6453.83,"2019","06-16"
"1183","2019-06-15",187.9005,77.4,0.42,0,0,1039.65,26.8,242.7731,3710.86,6453.83,"2019","06-15"
"1184","2019-06-14",186.9093,76.99,0.33,0,0,813.8,6.8,242.7731,3710.86,6453.83,"2019","06-14"
"1185","2019-06-13",186.1016,76.66,0.31,0,0,794.4,36.2,242.7731,3710.86,6453.83,"2019","06-13"
"1186","2019-06-12",185.3474,76.35,0.35,0,0,846.73,7,242.7731,3710.86,6453.83,"2019","06-12"
"1187","2019-06-11",184.5051,76,0.29,0,0,709.66,12.6,242.7731,3710.86,6453.83,"2019","06-11"
"1188","2019-06-10",183.7664,75.69,0.41,0,0,1010.73,17.3,242.7731,3710.86,6453.83,"2019","06-10"
"1189","2019-06-09",182.7689,75.27,0.44,0,0,1078.28,2.5,242.8136,3711.49,6454.76,"2019","06-09"
"1190","2019-06-08",181.6879,74.83,0.44,0,0,1072.28,6.4,242.8136,3711.49,6454.76,"2019","06-08"
"1191","2019-06-07",180.6135,74.38,0.43,0,0,1051.13,7.9,242.8136,3711.49,6454.76,"2019","06-07"
"1192","2019-06-06",179.5664,73.95,0.33,0,0,836.89,23.9,242.8136,3711.49,6454.76,"2019","06-06"
"1193","2019-06-05",178.7787,73.63,0.44,0,0,1074.39,3,242.8136,3711.49,6454.76,"2019","06-05"
"1194","2019-06-04",177.7037,73.19,0.5,0,0,1219.42,15.9,242.8136,3711.49,6454.76,"2019","06-04"
"1195","2019-06-03",176.5327,72.71,0.51,0,0,1235.23,3.8,242.7896,3711.49,6454.76,"2019","06-03"
"1196","2019-06-02",175.3498,72.19,0.67,0,0,1635.12,3.1,242.9053,3713.46,6457.63,"2019","06-02"
"1197","2019-06-01",173.7123,71.51,0.66,0,0,1599.22,6.4,242.9053,3713.46,6457.63,"2019","06-01"
"1198","2019-05-31",172.0954,70.86,0.52,0,0,1273.1,5,242.8633,3722.84,6456.38,"2019","05-31"
"1199","2019-05-30",170.8251,70.34,0.5,0,0,1209.27,2.8,242.8633,3722.84,6456.38,"2019","05-30"
"1200","2019-05-29",169.615,69.84,0.27,0,0,670.04,12.4,242.8633,3722.84,6456.38,"2019","05-29"
"1201","2019-05-28",168.954,69.57,0.31,0,0,786.83,34,242.8633,3722.84,6456.38,"2019","05-28"
"1202","2019-05-27",168.191,69.25,0.44,0,0,1077.41,3.8,242.8633,3722.84,6456.38,"2019","05-27"
"1203","2019-05-26",167.1279,68.81,0.49,0,0,1182.12,0,242.8826,3723.15,6456.83,"2019","05-26"
"1204","2019-05-25",165.9096,68.31,0.41,0,0,1006.78,1.7,242.8826,3723.15,6456.83,"2019","05-25"
"1205","2019-05-24",164.8987,67.89,0.36,0,0,866.23,0,242.8826,3723.15,6456.83,"2019","05-24"
"1206","2019-05-23",164.0318,67.54,0.29,0,0,739.79,32.3,242.8826,3723.15,6456.83,"2019","05-23"
"1207","2019-05-22",163.3196,67.24,0.3,0,0,729.11,8.9,242.8826,3723.15,6456.83,"2019","05-22"
"1208","2019-05-21",162.5378,66.92,0.3,0,0,759.66,27.5,242.8826,3723.15,6456.83,"2019","05-21"
"1209","2019-05-20",161.8005,66.62,0.33,0,0,821.13,16.4,242.8826,3723.15,6456.83,"2019","05-20"
"1210","2019-05-19",160.9928,66.3,0.45,0,0,1117.89,14.6,242.8111,3722.03,6455.19,"2019","05-19"
"1211","2019-05-18",159.8849,65.85,0.43,0,0,1044.23,5.4,242.8111,3722.03,6455.19,"2019","05-18"
"1212","2019-05-17",158.8406,65.42,0.19,0,0,508.81,38.6,242.8111,3722.03,6455.19,"2019","05-17"
"1213","2019-05-16",158.3648,65.22,0.15,0,0,404.23,41,242.8111,3722.03,6455.19,"2019","05-16"
"1214","2019-05-15",157.996,65.07,0.18,0,0,449.66,16.9,242.8111,3722.03,6455.19,"2019","05-15"
"1215","2019-05-14",157.5574,64.89,0.19,0,0,482.67,32.6,242.8111,3722.03,6455.19,"2019","05-14"
