"","gasDayStart","gasInStorage","full","trend","consumption","consumptionFull","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"2489","2015-11-17",173.2586,83.11,0.14,0,0,328.63,27.3,208.4577,2872.37,5333.48,"2015","11-17"
"2490","2015-11-16",172.9549,82.97,0.11,0,0,334.03,95.8,208.4577,2872.37,5333.48,"2015","11-16"
"2491","2015-11-15",172.7173,82.85,0.22,0,0,513.03,48.6,208.4577,2872.37,5333.48,"2015","11-15"
"2492","2015-11-14",172.2511,82.63,0.09,0,0,292.84,98.9,208.4577,2872.37,5333.48,"2015","11-14"
"2493","2015-11-13",172.0594,82.54,0.2,0,0,433.44,8.3,208.4577,2872.37,5333.48,"2015","11-13"
"2494","2015-11-12",171.6323,82.33,0.13,0,0,339.16,76.4,208.4577,2872.37,5333.48,"2015","11-12"
"2495","2015-11-11",171.3754,82.21,0.16,0,0,368.27,43.6,208.4577,2872.37,5333.48,"2015","11-11"
"2496","2015-11-10",171.0276,82.04,0.16,0,0,475.22,132.6,208.4577,2872.37,5333.48,"2015","11-10"
"2497","2015-11-09",170.6845,81.88,0.34,0,0,709.57,9.2,208.4577,2872.36,5333.48,"2015","11-09"
"2498","2015-11-08",169.9725,81.54,0.42,0,0,872.77,3.2,208.4577,2872.29,5333.48,"2015","11-08"
"2499","2015-11-07",169.0988,81.12,0.44,0,0,913.08,3.2,208.4577,2872.26,5333.48,"2015","11-07"
"2500","2015-11-06",168.1848,80.68,0.2,0,0,425.2,9.3,208.4577,2872.22,5333.48,"2015","11-06"
"2501","2015-11-05",167.7788,80.49,0.07,0,0,159.09,7.4,208.4577,2872.18,5333.48,"2015","11-05"
"2502","2015-11-04",167.6242,80.41,0.01,0,0,74.5,47.4,208.4577,2872.16,5333.48,"2015","11-04"
"2503","2015-11-03",167.5956,80.4,-0.06,0,0,46.35,180.6,208.4577,2872.16,5333.48,"2015","11-03"
"2504","2015-11-02",167.7322,80.46,-0.02,0,0,57.67,93.2,208.4577,2872.16,5333.48,"2015","11-02"
"2505","2015-11-01",167.7691,80.48,0.23,0,0,511.01,23.9,208.4577,2872.16,5333.48,"2015","11-01"
"2506","2015-10-31",167.2705,80.24,0.22,0,0,482.35,33.4,208.4577,2872.16,5333.48,"2015","10-31"
"2507","2015-10-30",166.1757,79.72,-0.02,0,0,72.59,116.8,208.4577,2872.16,5333.48,"2015","10-30"
"2508","2015-10-29",166.2204,79.74,0,0,0,73.54,77.4,208.4577,2872.16,5333.48,"2015","10-29"
"2509","2015-10-28",164.7863,79.9,0.01,0,0,73.53,56.9,206.2461,2831.12,5224.04,"2015","10-28"
"2510","2015-10-27",164.7705,79.89,0,0,0,58.37,49,206.2461,2831.12,5224.04,"2015","10-27"
"2511","2015-10-26",164.7626,79.89,-0.02,0,0,55.45,91.2,206.2461,2831.12,5224.04,"2015","10-26"
"2512","2015-10-25",164.801,79.91,0.08,0,0,191.34,21.2,206.2461,2831.12,5224.04,"2015","10-25"
"2513","2015-10-24",164.6427,79.83,0.06,0,0,169.19,37.6,206.2461,2831.8,5224.04,"2015","10-24"
"2514","2015-10-23",164.5139,79.77,0,0,0,100.44,92.3,206.2461,2831.12,5224.04,"2015","10-23"
"2515","2015-10-22",164.5055,79.76,-0.05,0,0,65.43,158.8,206.2461,2831.12,5224.04,"2015","10-22"
"2516","2015-10-21",164.5986,79.81,-0.1,0,0,49.84,260.2,206.2461,2831.12,5224.04,"2015","10-21"
"2517","2015-10-20",164.8092,79.91,-0.12,0,0,32.76,289.7,206.2461,2831.12,5224.04,"2015","10-20"
"2518","2015-10-19",165.064,80.03,-0.08,0,0,35.84,193.7,206.2461,2831.12,5224.04,"2015","10-19"
"2519","2015-10-18",165.227,80.11,-0.01,0,0,140.64,161.5,206.2461,2831.12,5224.04,"2015","10-18"
"2520","2015-10-17",165.2483,80.12,-0.01,0,0,119.91,143,206.2461,2831.12,5224.04,"2015","10-17"
"2521","2015-10-16",165.2723,80.13,-0.06,0,0,59.35,192.3,206.2461,2831.12,5224.04,"2015","10-16"
"2522","2015-10-15",165.4053,80.2,-0.08,0,0,130.15,289.8,206.2461,2831.13,5224.04,"2015","10-15"
"2523","2015-10-14",165.5639,80.27,-0.09,0,0,42.69,222.5,206.2461,2831.14,5224.04,"2015","10-14"
"2524","2015-10-13",165.7479,80.36,-0.12,0,0,29.03,277.8,206.2461,2831.14,5224.04,"2015","10-13"
"2525","2015-10-12",165.9833,80.48,-0.04,0,0,101.1,188.7,206.2461,2831.15,5224.04,"2015","10-12"
"2526","2015-10-11",166.0713,80.52,0.15,0,0,337.01,28.4,206.2461,2831.16,5224.04,"2015","10-11"
"2527","2015-10-10",165.7646,80.37,0.18,0,0,381.64,5.2,206.2461,2831.16,5224.04,"2015","10-10"
"2528","2015-10-09",165.3937,80.19,0.16,0,0,336.35,4.5,206.2461,2831.16,5224.04,"2015","10-09"
"2529","2015-10-08",165.0627,80.03,0.2,0,0,432.37,26.2,206.2461,2831.16,5224.04,"2015","10-08"
"2530","2015-10-07",164.6575,79.84,0.23,0,0,482.32,9,206.2461,2831.17,5224.04,"2015","10-07"
"2531","2015-10-06",164.1844,79.61,0.27,0,0,564.69,5.3,206.2461,2831.17,5224.04,"2015","10-06"
"2532","2015-10-05",163.6274,79.34,0.23,0,0,479.24,6.8,206.2461,2831.17,5224.04,"2015","10-05"
"2533","2015-10-04",163.1539,79.11,0.37,0,0,774.49,3.5,206.2461,2831.17,5224.04,"2015","10-04"
"2534","2015-10-03",162.3818,78.73,0.35,0,0,736.64,5.7,206.2461,2831.17,5224.04,"2015","10-03"
"2535","2015-10-02",161.6481,78.38,0.26,0,0,540.06,3.9,206.2461,2831.16,5224.04,"2015","10-02"
"2536","2015-10-01",161.1182,78.12,0.22,0,0,471.2,11.2,206.2461,2831.16,5224.04,"2015","10-01"
"2537","2015-09-30",160.6606,77.87,0.2,0,0,415.37,0.4,206.3261,2831.18,5224.04,"2015","09-30"
"2538","2015-09-29",160.238,77.66,0.2,0,0,408.58,4.5,206.3261,2831.17,5224.04,"2015","09-29"
"2539","2015-09-28",159.8196,77.46,0.19,0,0,397.07,8.3,206.3261,2831.15,5224.04,"2015","09-28"
"2540","2015-09-27",159.4297,77.27,0.35,0,0,730.12,0.1,206.3261,2831.13,5224.04,"2015","09-27"
"2541","2015-09-26",158.687,76.91,0.36,0,0,750.11,0,206.3261,2831.1,5224.04,"2015","09-26"
"2542","2015-09-25",157.9178,76.54,0.23,0,0,487.33,5.3,206.3261,2831.07,5224.04,"2015","09-25"
"2543","2015-09-24",157.4172,76.3,0.12,0,0,280.42,36.7,206.3261,2831.05,5224.04,"2015","09-24"
"2544","2015-09-23",157.1593,76.17,0.17,0,0,375.32,25.3,206.3261,2831.02,5224.04,"2015","09-23"
"2545","2015-09-22",156.793,75.99,0.24,0,0,495.52,0.5,206.3261,2830.98,5224.04,"2015","09-22"
"2546","2015-09-21",156.278,75.74,0.25,0,0,520.8,2.9,206.3261,2830.92,5224.04,"2015","09-21"
"2547","2015-09-20",155.778,75.5,0.4,0,0,830.11,0.6,206.3261,2830.86,5224.04,"2015","09-20"
"2548","2015-09-19",154.9542,75.1,0.39,0,0,805.92,0,206.3261,2830.78,5224.04,"2015","09-19"
"2549","2015-09-18",154.1534,74.71,0.28,0,0,584.99,0,206.3261,2830.69,5224.04,"2015","09-18"
"2550","2015-09-17",153.5635,74.43,0.22,0,0,468.89,12.5,206.3261,2830.61,5224.04,"2015","09-17"
"2551","2015-09-16",153.097,74.2,0.22,0,0,462.44,8.4,206.3261,2830.52,5224.04,"2015","09-16"
"2552","2015-09-15",152.6309,73.98,0.24,0,0,500.4,0.7,206.3261,2830.44,5224.04,"2015","09-15"
"2553","2015-09-14",152.1288,73.73,0.27,0,0,557.37,2.2,206.3261,2830.35,5224.04,"2015","09-14"
"2554","2015-09-13",151.5661,73.46,0.37,0,0,762.92,0,206.3261,2830.26,5224.04,"2015","09-13"
"2555","2015-09-12",150.7865,73.08,0.32,0,0,662.28,7,206.3261,2830.16,5224.04,"2015","09-12"
"2556","2015-09-11",150.1176,72.76,0.22,0,0,453.6,0.1,206.3261,2830.08,5224.04,"2015","09-11"
"2557","2015-09-10",149.646,72.53,0.2,0,0,418.59,0.8,206.3261,2830.01,5224.04,"2015","09-10"
"2558","2015-09-09",149.2112,72.32,0.19,0,0,393.55,1.7,206.3261,2829.94,5224.04,"2015","09-09"
"2559","2015-09-08",148.8089,72.12,0.22,0,0,459.77,0,206.3261,2829.88,5224.04,"2015","09-08"
"2560","2015-09-07",148.3403,71.9,0.26,0,0,543.21,6,206.3261,2829.82,5224.04,"2015","09-07"
"2561","2015-09-06",147.8156,71.64,0.28,0,0,587.15,1.9,206.3261,2829.75,5224.04,"2015","09-06"
"2562","2015-09-05",147.2314,71.36,0.34,0,0,701,0,206.3261,2829.67,5224.04,"2015","09-05"
"2563","2015-09-04",146.5155,71.01,0.18,0,0,444.47,62.9,206.3261,2829.59,5224.04,"2015","09-04"
"2564","2015-09-03",146.1233,70.82,0.17,0,0,428.16,81.1,206.3261,2829.51,5224.04,"2015","09-03"
"2565","2015-09-02",145.7756,70.65,0.25,0,0,573.57,56.6,206.3261,2829.42,5224.04,"2015","09-02"
"2566","2015-09-01",145.2567,70.4,0.23,0,0,484.24,17.2,206.3261,2829.32,5224.04,"2015","09-01"
"2567","2015-08-31",144.796,70.18,0.3,0,0,615.47,0.8,206.3261,2829.23,5224.04,"2015","08-31"
"2568","2015-08-30",144.1726,69.88,0.35,0,0,716.13,0,206.3261,2829.14,5224.04,"2015","08-30"
"2569","2015-08-29",143.4416,69.52,0.38,0,0,779.61,0,206.3261,2829.05,5224.04,"2015","08-29"
"2570","2015-08-28",142.6561,69.14,0.21,0,0,453.95,16.1,206.3261,2828.96,5224.04,"2015","08-28"
"2571","2015-08-27",142.2032,68.92,0.2,0,0,449.62,46.1,206.3261,2828.88,5224.04,"2015","08-27"
"2572","2015-08-26",141.7871,68.72,0.16,0,0,381.05,46.9,206.3261,2828.8,5224.04,"2015","08-26"
"2573","2015-08-25",141.443,68.55,0.19,0,0,418.11,24.1,206.3261,2828.73,5224.04,"2015","08-25"
"2574","2015-08-24",141.0508,68.36,0.22,0,0,474.57,21.1,206.3261,2828.65,5224.04,"2015","08-24"
"2575","2015-08-23",140.5938,68.14,0.43,0,0,880.29,0,206.3261,2828.57,5224.04,"2015","08-23"
"2576","2015-08-22",139.711,67.71,0.4,0,0,819.91,3.3,206.3261,2828.49,5224.04,"2015","08-22"
"2577","2015-08-21",138.885,67.31,0.33,0,0,693.96,2.9,206.3261,2828.41,5224.04,"2015","08-21"
"2578","2015-08-20",138.1831,66.97,0.29,0,0,608.52,10.3,206.3261,2828.33,5224.04,"2015","08-20"
"2579","2015-08-19",137.5641,66.67,0.18,0,0,413.08,37.5,206.3261,2828.25,5224.04,"2015","08-19"
"2580","2015-08-18",137.1769,66.49,0.13,0,0,348.77,73.4,206.3261,2828.18,5224.04,"2015","08-18"
"2581","2015-08-17",136.9003,66.35,0.2,0,0,430.88,24,206.3261,2828.11,5224.04,"2015","08-17"
"2582","2015-08-16",136.5008,66.16,0.38,0,0,787.02,0,206.3261,2828.04,5224.04,"2015","08-16"
"2583","2015-08-15",135.7115,65.78,0.4,0,0,824.39,0,206.3261,2827.98,5224.04,"2015","08-15"
"2584","2015-08-14",134.8763,65.37,0.33,0,0,689.68,0.2,206.3261,2827.9,5224.04,"2015","08-14"
"2585","2015-08-13",134.1746,65.03,0.3,0,0,641.92,17.3,206.3261,2827.82,5224.04,"2015","08-13"
"2586","2015-08-12",133.5305,64.72,0.3,0,0,630.02,0.9,206.3261,2827.73,5224.04,"2015","08-12"
"2587","2015-08-11",132.8879,64.41,0.27,0,0,563.14,5.9,206.3261,2827.65,5224.04,"2015","08-11"
"2588","2015-08-10",132.3131,64.13,0.45,0,0,925.33,0,206.3261,2827.56,5224.04,"2015","08-10"
"2589","2015-08-09",131.3724,63.67,0.5,0,0,1040.77,0,206.3261,2827.47,5224.04,"2015","08-09"
"2590","2015-08-08",130.321,63.16,0.5,0,0,1025.62,0,206.3261,2827.37,5224.04,"2015","08-08"
"2591","2015-08-07",129.281,62.66,0.28,0,0,586.89,0.4,206.3261,2827.27,5224.04,"2015","08-07"
"2592","2015-08-06",128.6846,62.37,0.41,0,0,841.82,0,206.3261,2827.16,5224.04,"2015","08-06"
"2593","2015-08-05",127.8272,61.95,0.42,0,0,872.66,0,206.3261,2827.06,5224.04,"2015","08-05"
"2594","2015-08-04",126.9434,61.53,0.41,0,0,848.75,0,206.3261,2826.95,5224.04,"2015","08-04"
"2595","2015-08-03",126.0912,61.11,0.5,0,0,1026.91,0,206.3261,2826.84,5224.04,"2015","08-03"
"2596","2015-08-02",125.057,60.61,0.51,0,0,1047.94,0,206.3261,2826.74,5224.04,"2015","08-02"
"2597","2015-08-01",123.9992,60.1,0.47,0,0,978.68,0.1,206.3261,2826.65,5224.04,"2015","08-01"
"2598","2015-07-31",123.0061,59.62,0.39,0,0,803.15,0.1,206.3261,2826.58,5224.04,"2015","07-31"
"2599","2015-07-30",122.1934,59.22,0.36,0,0,745.92,0,206.3261,2826.51,5224.04,"2015","07-30"
"2600","2015-07-29",121.438,58.86,0.4,0,0,819.88,0,206.3261,2826.45,5224.04,"2015","07-29"
"2601","2015-07-28",120.6103,58.46,0.42,0,0,874.55,0.1,206.3261,2826.39,5224.04,"2015","07-28"
"2602","2015-07-27",119.7239,58.03,0.48,0,0,987.31,1,206.3261,2826.32,5224.04,"2015","07-27"
"2603","2015-07-26",118.7488,57.55,0.49,0,0,1018.03,0,206.3261,2826.31,5224.04,"2015","07-26"
"2604","2015-07-25",117.7399,57.06,0.53,0,0,1084.68,0.6,206.3261,2826.21,5224.04,"2015","07-25"
"2605","2015-07-24",116.6608,56.54,0.41,0,0,855.24,0.3,206.3261,2826.08,5224.04,"2015","07-24"
"2606","2015-07-23",115.7938,56.12,0.36,0,0,739.04,0,206.3261,2825.94,5224.04,"2015","07-23"
"2607","2015-07-22",115.0449,55.76,0.32,0,0,655.34,3.7,206.3261,2825.83,5224.04,"2015","07-22"
"2608","2015-07-21",114.3798,55.44,0.38,0,0,783.84,3.3,206.3261,2825.72,5224.04,"2015","07-21"
"2609","2015-07-20",113.5955,55.06,0.41,0,0,859.51,4.6,206.3261,2825.62,5224.04,"2015","07-20"
"2610","2015-07-19",112.7444,54.64,0.48,0,0,1000.61,0,206.3261,2825.51,5224.04,"2015","07-19"
"2611","2015-07-18",111.7338,54.15,0.49,0,0,1010.78,0,206.3261,2825.39,5224.04,"2015","07-18"
"2612","2015-07-17",110.7156,53.66,0.41,0,0,836.4,0.2,206.3261,2825.28,5224.04,"2015","07-17"
"2613","2015-07-16",109.8712,53.25,0.35,0,0,723.11,9,206.3261,2825.18,5224.04,"2015","07-16"
"2614","2015-07-15",109.1477,52.9,0.35,0,0,734.88,7.9,206.3261,2825.08,5224.04,"2015","07-15"
"2615","2015-07-14",108.4102,52.54,0.39,0,0,796.46,0.2,206.3261,2824.99,5224.04,"2015","07-14"
"2616","2015-07-13",107.6064,52.15,0.37,0,0,764.34,0.1,206.3261,2824.89,5224.04,"2015","07-13"
"2617","2015-07-12",106.8357,51.78,0.47,0,0,972.54,0,206.3261,2824.79,5224.04,"2015","07-12"
"2618","2015-07-11",105.8523,51.3,0.47,0,0,965.4,0,206.3261,2824.67,5224.04,"2015","07-11"
"2619","2015-07-10",104.8761,50.83,0.37,0,0,771.44,3.5,206.3261,2824.58,5224.04,"2015","07-10"
"2620","2015-07-09",104.0984,50.45,0.39,0,0,798.97,0.3,206.3261,2824.49,5224.04,"2015","07-09"
"2621","2015-07-08",103.2884,50.06,0.37,0,0,780.9,24.1,206.3261,2824.38,5224.04,"2015","07-08"
"2622","2015-07-07",102.526,49.69,0.3,0,0,613.54,4.5,206.3261,2824.27,5224.04,"2015","07-07"
"2623","2015-07-06",101.9086,49.39,0.39,0,0,817.26,15.6,206.3261,2824.16,5224.04,"2015","07-06"
"2624","2015-07-05",101.0943,49,0.55,0,0,1141.36,0,206.3261,2824.04,5224.04,"2015","07-05"
"2625","2015-07-04",99.9339,48.43,0.54,0,0,1111.44,0,206.3261,2823.91,5224.04,"2015","07-04"
"2626","2015-07-03",98.8227,47.9,0.44,0,0,910.98,9.5,206.3261,2823.79,5224.04,"2015","07-03"
"2627","2015-07-02",97.9063,47.45,0.42,0,0,870.26,0.3,206.3261,2823.67,5224.04,"2015","07-02"
"2628","2015-07-01",97.0226,47.02,0.45,0,0,923.97,0.8,206.3261,2823.55,5224.04,"2015","07-01"
"2629","2015-06-30",96.08,46.95,0.45,0,0,930.72,2.9,204.6396,2807.64,5160.39,"2015","06-30"
"2630","2015-06-29",95.1638,46.5,0.45,0,0,924.38,0.1,204.6396,2807.57,5160.39,"2015","06-29"
"2631","2015-06-28",94.2445,46.05,0.47,0,0,968.31,0.1,204.6396,2807.5,5160.39,"2015","06-28"
"2632","2015-06-27",93.2932,45.59,0.46,0,0,932.2,0.2,204.6396,2807.41,5160.39,"2015","06-27"
"2633","2015-06-26",92.3666,45.14,0.42,0,0,854.42,0.2,204.6396,2807.34,5160.39,"2015","06-26"
"2634","2015-06-25",91.5128,44.72,0.29,0,0,603.3,1,204.6396,2807.29,5160.39,"2015","06-25"
"2635","2015-06-24",90.9092,44.42,0.18,0,0,450.43,74.8,204.6396,2807.25,5160.39,"2015","06-24"
"2636","2015-06-23",90.5403,44.24,0.26,0,0,545.47,8.8,204.6396,2807.22,5160.39,"2015","06-23"
"2637","2015-06-22",90.0086,43.98,0.21,0,0,464.76,41.8,204.6396,2807.19,5160.39,"2015","06-22"
"2638","2015-06-21",89.6408,43.8,0.29,0,0,603.23,9.3,204.6396,2807.17,5160.39,"2015","06-21"
"2639","2015-06-20",89.059,43.52,0.25,0,0,561.46,40.2,204.6396,2807.13,5160.39,"2015","06-20"
"2640","2015-06-19",88.5382,43.27,0.2,0,0,439.72,39.5,204.6396,2807.09,5160.39,"2015","06-19"
"2641","2015-06-18",88.1438,43.07,0.26,0,0,544.81,4.2,204.6396,2807.06,5160.39,"2015","06-18"
"2642","2015-06-17",87.6089,42.81,0.26,0,0,536.33,13.2,204.6396,2807.01,5160.39,"2015","06-17"
"2643","2015-06-16",87.09,42.56,0.22,0,0,467.32,14.4,204.6396,2806.98,5160.39,"2015","06-16"
"2644","2015-06-15",86.6467,42.34,0.23,0,0,476.7,14.2,204.6396,2806.93,5160.39,"2015","06-15"
"2645","2015-06-14",86.1942,42.12,0.33,0,0,680.96,3.1,204.6396,2806.83,5160.39,"2015","06-14"
"2646","2015-06-13",85.5203,41.79,0.35,0,0,742.92,16.7,204.6396,2806.69,5160.39,"2015","06-13"
"2647","2015-06-12",84.7985,41.44,0.28,0,0,571.46,2.6,204.6396,2806.59,5160.39,"2015","06-12"
"2648","2015-06-11",84.2364,41.16,0.21,0,0,433.9,4.9,204.6396,2806.53,5160.39,"2015","06-11"
"2649","2015-06-10",83.8085,40.95,0.18,0,0,385.8,12,204.6396,2806.48,5160.39,"2015","06-10"
"2650","2015-06-09",83.437,40.77,0.2,0,0,419.58,12.7,204.6396,2806.44,5160.39,"2015","06-09"
"2651","2015-06-08",83.0435,40.58,0.26,0,0,542.65,4.4,204.6396,2806.4,5160.39,"2015","06-08"
"2652","2015-06-07",82.5199,40.32,0.36,0,0,733.47,0.2,204.6396,2806.31,5160.39,"2015","06-07"
"2653","2015-06-06",81.7816,39.96,0.39,0,0,802.73,0.2,204.6396,2806.19,5160.39,"2015","06-06"
"2654","2015-06-05",80.9868,39.58,0.3,0,0,647.55,41.2,204.6396,2806.07,5160.39,"2015","06-05"
"2655","2015-06-04",80.3872,39.28,0.28,0,0,567.22,0.2,204.6396,2805.99,5160.39,"2015","06-04"
"2656","2015-06-03",79.8297,39.01,0.28,0,0,567.83,4.4,204.6396,2805.92,5160.39,"2015","06-03"
"2657","2015-06-02",79.2337,38.72,0.23,0,0,499.11,38.6,204.6396,2805.87,5160.39,"2015","06-02"
"2658","2015-06-01",78.7737,38.49,0.26,0,0,546.19,19.9,204.6396,2805.83,5160.39,"2015","06-01"
"2659","2015-05-31",78.3106,38.27,0.41,0,0,848.73,3.1,204.6396,2805.74,5160.39,"2015","05-31"
"2660","2015-05-30",77.4733,37.86,0.41,0,0,852.07,3.4,204.6396,2805.7,5160.39,"2015","05-30"
"2661","2015-05-29",76.63,37.45,0.27,0,0,550.13,2.1,204.6396,2805.7,5160.39,"2015","05-29"
"2662","2015-05-28",76.0819,37.18,0.21,0,0,424.68,2.8,204.6396,2805.7,5160.39,"2015","05-28"
"2663","2015-05-27",75.658,36.97,0.15,0,0,312.24,9.5,204.6396,2805.7,5160.39,"2015","05-27"
"2664","2015-05-26",75.3682,36.83,0.24,0,0,494.95,10.6,204.6396,2805.69,5160.39,"2015","05-26"
"2665","2015-05-25",74.8927,36.6,0.43,0,0,895.31,5.3,204.6396,2805.66,5160.39,"2015","05-25"
"2666","2015-05-24",74.0116,36.17,0.42,0,0,873.51,10.5,204.6396,2805.62,5160.39,"2015","05-24"
"2667","2015-05-23",73.1535,35.75,0.39,0,0,808.05,5.5,204.6396,2805.59,5160.39,"2015","05-23"
"2668","2015-05-22",72.3557,35.36,0.22,0,0,453.81,0.7,204.6396,2805.59,5160.39,"2015","05-22"
"2669","2015-05-21",71.9009,35.14,0.11,0,0,224.36,3.6,204.6396,2805.58,5160.39,"2015","05-21"
"2670","2015-05-20",71.6892,35.03,0.08,0,0,206.43,35.9,204.6396,2805.58,5160.39,"2015","05-20"
"2671","2015-05-19",71.5255,34.95,0.15,0,0,375.09,69.5,204.6396,2805.58,5160.39,"2015","05-19"
"2672","2015-05-18",71.2281,34.81,0.2,0,0,431.61,30.5,204.6396,2805.58,5160.39,"2015","05-18"
"2673","2015-05-17",70.8379,34.62,0.36,0,0,741.64,7.9,204.6396,2805.58,5160.39,"2015","05-17"
"2674","2015-05-16",70.1092,34.26,0.32,0,0,668.24,8.1,204.6396,2805.58,5160.39,"2015","05-16"
"2675","2015-05-15",69.4544,33.94,0.25,0,0,515.39,3.3,204.6396,2805.58,5160.39,"2015","05-15"
"2676","2015-05-14",68.9463,33.69,0.3,0,0,606.04,0.6,204.6396,2805.58,5160.39,"2015","05-14"
