"","gasDayStart","gasInStorage","full","trend","consumption","consumptionFull","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"3207","2013-11-29",155.4866,82.88,-0.5,0,0,10.26,953.5,187.6084,2603.16,4576.36,"2013","11-29"
"3208","2013-11-28",156.4288,83.38,-0.57,0,0,17.69,1090.7,187.6084,2603.28,4576.36,"2013","11-28"
"3209","2013-11-27",157.5013,83.95,-0.5,0,0,10.12,945.4,187.6084,2603.42,4576.36,"2013","11-27"
"3210","2013-11-26",158.434,84.45,-0.58,0,0,20.31,1116.3,187.6084,2603.54,4576.36,"2013","11-26"
"3211","2013-11-25",159.5296,85.03,-0.46,0,0,19.48,886,187.6084,2603.55,4576.36,"2013","11-25"
"3212","2013-11-24",160.3951,85.49,-0.15,0,0,60.87,345.7,187.6084,2603.55,4576.36,"2013","11-24"
"3213","2013-11-23",160.6839,85.65,-0.18,0,0,83.21,427.1,187.6084,2603.55,4576.36,"2013","11-23"
"3214","2013-11-22",161.0278,85.83,-0.43,0,0,15.22,825.3,187.6084,2603.55,4576.36,"2013","11-22"
"3215","2013-11-21",161.8381,86.26,-0.46,0,0,14.99,880,187.6084,2603.55,4576.36,"2013","11-21"
"3216","2013-11-20",162.7083,86.73,-0.22,0,0,49.84,458.9,187.6084,2603.55,4576.36,"2013","11-20"
"3217","2013-11-19",163.1108,86.94,-0.21,0,0,52.73,444,187.6084,2603.55,4576.36,"2013","11-19"
"3218","2013-11-18",163.5073,87.15,-0.19,0,0,82.26,430,187.6084,2603.55,4576.36,"2013","11-18"
"3219","2013-11-17",163.8514,87.34,-0.15,0,0,85.64,373.4,187.6084,2603.55,4576.36,"2013","11-17"
"3220","2013-11-16",164.138,87.49,-0.15,0,0,72.55,349.3,187.6084,2603.55,4576.36,"2013","11-16"
"3221","2013-11-15",164.4123,87.64,-0.19,0,0,47.79,403.6,187.6084,2603.55,4576.36,"2013","11-15"
"3222","2013-11-14",164.7705,87.83,-0.16,0,0,44.82,342.9,187.6084,2603.55,4576.36,"2013","11-14"
"3223","2013-11-13",165.0685,87.99,-0.1,0,0,46.44,225.5,187.6084,2603.55,4576.36,"2013","11-13"
"3224","2013-11-12",165.2485,88.08,-0.12,0,0,32.11,256.1,187.6084,2603.55,4576.36,"2013","11-12"
"3225","2013-11-11",165.4746,88.2,-0.08,0,0,43.42,193.4,187.6084,2603.55,4576.36,"2013","11-11"
"3226","2013-11-10",165.6246,88.28,-0.02,0,0,89.27,132.9,187.6084,2603.55,4576.36,"2013","11-10"
"3227","2013-11-09",165.667,88.3,0.05,0,0,118.79,31.6,187.6084,2603.55,4576.36,"2013","11-09"
"3228","2013-11-08",165.5827,88.26,0,0,0,112.83,111.5,187.6084,2603.55,4576.36,"2013","11-08"
"3229","2013-11-07",165.5455,88.24,0,0,0,120.66,128.4,187.6084,2603.55,4576.36,"2013","11-07"
"3230","2013-11-06",165.5043,88.22,-0.14,0,0,12.87,273.7,187.6084,2603.55,4576.36,"2013","11-06"
"3231","2013-11-05",165.6598,88.3,-0.1,0,0,10.92,207.9,187.6084,2603.55,4576.36,"2013","11-05"
"3232","2013-11-04",165.7769,88.36,-0.05,0,0,30.34,133.1,187.6084,2603.55,4576.36,"2013","11-04"
"3233","2013-11-03",165.8511,88.4,0.07,0,0,170.09,41.1,187.6084,2603.55,4576.36,"2013","11-03"
"3234","2013-11-02",165.7213,88.33,0.07,0,0,179.09,42,187.6084,2603.55,4576.36,"2013","11-02"
"3235","2013-11-01",165.5844,88.26,0.05,0,0,173.38,73.1,187.6084,2603.55,4576.36,"2013","11-01"
"3236","2013-10-31",163.6179,89.42,0.03,0,0,188.36,127.7,182.982,2548.35,4507.36,"2013","10-31"
"3237","2013-10-30",163.6311,89.42,0.09,0,0,287.36,115.9,182.982,2548.35,4507.36,"2013","10-30"
"3238","2013-10-29",163.564,89.39,0.2,0,0,417.07,56.8,182.982,2548.35,4507.36,"2013","10-29"
"3239","2013-10-28",163.3032,89.25,0.22,0,0,417.23,15.4,182.982,2548.35,4507.36,"2013","10-28"
"3240","2013-10-27",162.9567,89.06,0.29,0,0,537.75,0.1,182.982,2548.35,4507.36,"2013","10-27"
"3241","2013-10-26",162.4141,88.76,0.26,0,0,488.99,4.6,182.982,2549.04,4507.36,"2013","10-26"
"3242","2013-10-25",161.9287,88.49,0.2,0,0,376.67,7.6,182.982,2548.35,4507.36,"2013","10-25"
"3243","2013-10-24",161.5575,88.29,0.15,0,0,292.58,21,182.982,2548.35,4507.36,"2013","10-24"
"3244","2013-10-23",161.2879,88.14,0.2,0,0,377.76,8.2,182.982,2548.35,4507.36,"2013","10-23"
"3245","2013-10-22",160.9192,87.94,0.21,0,0,393.79,13.8,182.982,2548.35,4507.36,"2013","10-22"
"3246","2013-10-21",160.5388,87.73,0.18,0,0,340.67,18.6,182.982,2548.35,4507.36,"2013","10-21"
"3247","2013-10-20",160.2168,87.56,0.22,0,0,424.93,17.6,182.982,2548.35,4507.36,"2013","10-20"
"3248","2013-10-19",159.8095,87.34,0.18,0,0,359.13,28.9,182.982,2548.35,4507.36,"2013","10-19"
"3249","2013-10-18",159.4768,87.15,0.12,0,0,280.25,63.9,182.982,2548.35,4507.36,"2013","10-18"
"3250","2013-10-17",159.2603,87.04,0.16,0,0,345.96,58.5,182.982,2548.35,4507.36,"2013","10-17"
"3251","2013-10-16",158.9725,86.88,0.08,0,0,207.26,68.6,182.982,2548.35,4507.36,"2013","10-16"
"3252","2013-10-15",158.8362,86.8,0.05,0,0,176.07,80.8,182.982,2548.35,4507.36,"2013","10-15"
"3253","2013-10-14",158.7391,86.75,0.1,0,0,231.63,43.6,182.982,2548.35,4507.36,"2013","10-14"
"3254","2013-10-13",158.5463,86.65,0.19,0,0,389.74,35,182.982,2548.35,4507.36,"2013","10-13"
"3255","2013-10-12",158.1901,86.45,0.2,0,0,393.09,34.1,182.982,2548.35,4507.36,"2013","10-12"
"3256","2013-10-11",157.8311,86.25,0.1,0,0,252.27,73.1,182.982,2548.35,4507.36,"2013","10-11"
"3257","2013-10-10",157.6519,86.16,0.13,0,0,261.83,23.7,182.982,2548.35,4507.36,"2013","10-10"
"3258","2013-10-09",157.4767,86.06,0.24,0,0,437.06,4.8,182.982,2548.35,4507.36,"2013","10-09"
"3259","2013-10-08",157.0445,85.83,0.25,0,0,454.89,1.9,182.982,2548.35,4507.36,"2013","10-08"
"3260","2013-10-07",156.5941,85.58,0.25,0,0,486.25,21.1,182.982,2548.35,4507.36,"2013","10-07"
"3261","2013-10-06",156.1284,85.32,0.35,0,0,644.47,7.4,182.982,2548.35,4507.36,"2013","10-06"
"3262","2013-10-05",155.4906,84.98,0.36,0,0,653.35,3.2,182.982,2548.35,4507.36,"2013","10-05"
"3263","2013-10-04",154.8402,84.62,0.29,0,0,537.32,7.7,182.982,2548.35,4507.36,"2013","10-04"
"3264","2013-10-03",154.3124,84.33,0.28,0,0,517.63,7,182.982,2548.35,4507.36,"2013","10-03"
"3265","2013-10-02",153.799,84.05,0.22,0,0,416.86,6.4,182.982,2548.35,4507.36,"2013","10-02"
"3266","2013-10-01",153.3788,83.82,0.21,0,0,397.96,7.3,182.982,2548.35,4507.36,"2013","10-01"
"3267","2013-09-30",108.4028,81.19,0.18,0,0,270.22,23.3,133.5214,2196.72,3976.96,"2013","09-30"
"3268","2013-09-29",108.1618,81.01,0.34,0,0,463.1,3.3,133.5214,2196.72,3976.96,"2013","09-29"
"3269","2013-09-28",107.7088,80.67,0.3,0,0,402.38,1.3,133.5214,2196.72,3976.96,"2013","09-28"
"3270","2013-09-27",107.3142,80.37,0.17,0,0,232.45,4,133.5214,2196.72,3976.96,"2013","09-27"
"3271","2013-09-26",107.0857,80.2,0.15,0,0,225.06,27.5,133.5214,2196.72,3976.96,"2013","09-26"
"3272","2013-09-25",106.889,80.05,0.21,0,0,292.51,6.9,133.5214,2196.72,3976.96,"2013","09-25"
"3273","2013-09-24",106.6027,79.84,0.25,0,0,329.3,0,133.5214,2196.72,3976.96,"2013","09-24"
"3274","2013-09-23",106.2748,79.59,0.18,0,0,242.81,3.6,133.5214,2196.72,3976.96,"2013","09-23"
"3275","2013-09-22",106.0349,79.41,0.26,0,0,347.59,3,133.5214,2196.72,3976.96,"2013","09-22"
"3276","2013-09-21",105.6911,79.16,0.23,0,0,315.72,2.1,133.5214,2196.72,3976.96,"2013","09-21"
"3277","2013-09-20",105.3776,78.92,0.14,0,0,195.88,3.6,133.5214,2196.71,3976.96,"2013","09-20"
"3278","2013-09-19",105.1859,78.78,0.05,0,0,141.65,73.9,133.5214,2196.66,3976.96,"2013","09-19"
"3279","2013-09-18",105.1188,78.73,0.13,0,0,201.76,23.1,133.5214,2196.6,3976.96,"2013","09-18"
"3280","2013-09-17",104.9401,78.59,0.15,0,0,208.65,4,133.5214,2196.55,3976.96,"2013","09-17"
"3281","2013-09-16",104.736,78.44,0.13,0,0,212.36,43.8,133.5214,2196.49,3976.96,"2013","09-16"
"3282","2013-09-15",104.5683,78.32,0.26,0,0,345.97,0,133.5214,2196.4,3976.96,"2013","09-15"
"3283","2013-09-14",104.2267,78.06,0.3,0,0,403.96,0.5,133.5214,2196.3,3976.96,"2013","09-14"
"3284","2013-09-13",103.8228,77.76,0.16,0,0,262.42,48,133.5214,2196.2,3976.96,"2013","09-13"
"3285","2013-09-12",103.6079,77.6,0.13,0,0,247.71,67.6,133.5214,2196.13,3976.96,"2013","09-12"
"3286","2013-09-11",103.4277,77.46,0.08,0,0,200.26,93.7,133.5214,2196.06,3976.96,"2013","09-11"
"3287","2013-09-10",103.3194,77.38,0.15,0,0,258.16,60.5,133.5214,2195.99,3976.96,"2013","09-10"
"3288","2013-09-09",103.1192,77.23,0.18,0,0,265.77,31.7,133.5214,2195.91,3976.96,"2013","09-09"
"3289","2013-09-08",102.8871,77.06,0.38,0,0,511.27,9.3,133.5214,2195.79,3976.96,"2013","09-08"
"3290","2013-09-07",102.3878,76.68,0.39,0,0,547.74,28.3,133.5214,2195.65,3976.96,"2013","09-07"
"3291","2013-09-06",101.8683,76.29,0.28,0,0,396.87,28.1,133.5214,2195.52,3976.96,"2013","09-06"
"3292","2013-09-05",101.4991,76.02,0.31,0,0,459.65,46.7,133.5214,2195.39,3976.96,"2013","09-05"
"3293","2013-09-04",101.0872,75.71,0.24,0,0,364.97,39.9,133.5214,2195.26,3976.96,"2013","09-04"
"3294","2013-09-03",100.7606,75.46,0.16,0,0,296.64,86.2,133.5214,2195.15,3976.96,"2013","09-03"
"3295","2013-09-02",100.5552,75.31,0.27,0,0,383.28,23.3,133.5214,2195.05,3976.96,"2013","09-02"
"3296","2013-09-01",100.1954,75.04,0.4,0,0,537.69,1.4,133.5214,2194.95,3976.96,"2013","09-01"
"3297","2013-08-31",99.6591,74.64,0.45,0,0,608.88,9.4,133.5214,2194.84,3976.96,"2013","08-31"
"3298","2013-08-30",99.0625,74.19,0.3,0,0,417.07,15.5,133.5214,2194.74,3976.96,"2013","08-30"
"3299","2013-08-29",98.659,73.89,0.3,0,0,411.7,11.3,133.5214,2194.65,3976.96,"2013","08-29"
"3300","2013-08-28",98.259,73.59,0.32,0,0,425.57,1.1,133.5214,2194.57,3976.96,"2013","08-28"
"3301","2013-08-27",97.8307,73.27,0.3,0,0,411.16,8.4,133.5214,2194.49,3976.96,"2013","08-27"
"3302","2013-08-26",97.4287,72.97,0.35,0,0,476.35,3.3,133.5214,2194.42,3976.96,"2013","08-26"
"3303","2013-08-25",96.9563,72.61,0.46,0,0,617.84,0,133.5214,2194.33,3976.96,"2013","08-25"
"3304","2013-08-24",96.3389,72.15,0.44,0,0,588.59,0.6,133.5214,2194.22,3976.96,"2013","08-24"
"3305","2013-08-23",95.7485,71.71,0.2,0,0,312.26,41.6,133.5214,2194.12,3976.96,"2013","08-23"
"3306","2013-08-22",95.4793,71.51,0.21,0,0,342.58,55.9,133.5214,2194.03,3976.96,"2013","08-22"
"3307","2013-08-21",95.1934,71.29,0.26,0,0,380.73,33.4,133.5214,2193.95,3976.96,"2013","08-21"
"3308","2013-08-20",94.8454,71.03,0.2,0,0,358.42,97.9,133.5214,2193.86,3976.96,"2013","08-20"
"3309","2013-08-19",94.5856,70.84,0.27,0,0,410.51,55,133.5214,2193.77,3976.96,"2013","08-19"
"3310","2013-08-18",94.2328,70.58,0.48,0,0,635.58,0,133.5214,2193.67,3976.96,"2013","08-18"
"3311","2013-08-17",93.6008,70.1,0.46,0,0,616.82,1.9,133.5214,2193.55,3976.96,"2013","08-17"
"3312","2013-08-16",92.9842,69.64,0.31,0,0,472.62,60.7,133.5214,2193.43,3976.96,"2013","08-16"
"3313","2013-08-15",92.5705,69.33,0.21,0,0,391.86,108.2,133.5214,2193.34,3976.96,"2013","08-15"
"3314","2013-08-14",92.2908,69.12,0.23,0,0,387.4,86.7,133.5214,2193.26,3976.96,"2013","08-14"
"3315","2013-08-13",91.9882,68.89,0.31,0,0,473,59.7,133.5214,2193.17,3976.96,"2013","08-13"
"3316","2013-08-12",91.5763,68.59,0.34,0,0,483.77,29.2,133.5214,2193.07,3976.96,"2013","08-12"
"3317","2013-08-11",91.1228,68.25,0.46,0,0,617.27,0,133.5214,2192.95,3976.96,"2013","08-11"
"3318","2013-08-10",90.5048,67.78,0.43,0,0,591.92,22,133.5214,2192.83,3976.96,"2013","08-10"
"3319","2013-08-09",89.934,67.36,0.39,0,0,527.72,0.8,133.5214,2192.72,3976.96,"2013","08-09"
"3320","2013-08-08",89.3945,66.95,0.41,0,0,555.96,14.6,133.5214,2192.62,3976.96,"2013","08-08"
"3321","2013-08-07",88.8496,66.54,0.56,0,0,753.52,2.4,133.5214,2192.52,3976.96,"2013","08-07"
"3322","2013-08-06",88.1076,65.99,0.59,0,0,786.86,3.1,133.5214,2192.41,3976.96,"2013","08-06"
"3323","2013-08-05",87.3293,65.4,-0.91,0,0,773.6,1984.8,133.5214,2192.29,3976.96,"2013","08-05"
"3324","2013-08-04",88.5414,66.31,0.68,0,0,916.99,6.9,133.5214,2192.17,3976.96,"2013","08-04"
"3325","2013-08-03",87.629,65.63,0.68,0,0,919.92,6.9,133.5214,2192.03,3976.96,"2013","08-03"
"3326","2013-08-02",86.7145,64.94,0.57,0,0,756.86,0.5,133.5214,2191.89,3976.96,"2013","08-02"
"3327","2013-08-01",85.9563,64.38,0.49,0,0,656.64,0,133.5214,2191.77,3976.96,"2013","08-01"
"3328","2013-07-31",85.2996,63.88,0.46,0,0,617.91,1.5,133.5214,2191.68,3976.96,"2013","07-31"
"3329","2013-07-30",84.6801,63.42,0.49,0,0,658.84,1.1,133.5214,2191.53,3976.96,"2013","07-30"
"3330","2013-07-29",84.0161,62.92,0.54,0,0,715.4,0.6,133.5214,2191.35,3976.96,"2013","07-29"
"3331","2013-07-28",83.2983,62.39,0.73,0,0,968.85,0.3,133.5214,2191.16,3976.96,"2013","07-28"
"3332","2013-07-27",82.3341,61.66,0.69,0,0,915.11,0,133.5214,2190.96,3976.96,"2013","07-27"
"3333","2013-07-26",81.4264,60.98,0.55,0,0,732.02,1.5,133.5214,2190.76,3976.96,"2013","07-26"
"3334","2013-07-25",80.6952,60.44,0.5,0,0,669.44,2.1,133.5214,2190.58,3976.96,"2013","07-25"
"3335","2013-07-24",80.0225,59.93,0.57,0,0,762.61,4.8,133.5214,2190.4,3976.96,"2013","07-24"
"3336","2013-07-23",79.2697,59.37,0.55,0,0,737.07,1.5,133.5214,2190.23,3976.96,"2013","07-23"
"3337","2013-07-22",78.5297,58.81,0.54,0,0,718.38,1.7,133.5214,2190.05,3976.96,"2013","07-22"
"3338","2013-07-21",77.8083,58.27,0.72,0,0,956.58,1.2,133.5214,2189.87,3976.96,"2013","07-21"
"3339","2013-07-20",76.8566,57.56,0.69,0,0,919.78,0,133.5214,2189.68,3976.96,"2013","07-20"
"3340","2013-07-19",75.9408,56.88,0.51,0,0,703.29,18.2,133.5214,2189.5,3976.96,"2013","07-19"
"3341","2013-07-18",75.2489,56.36,0.55,0,0,751.2,19.2,133.5214,2189.33,3976.96,"2013","07-18"
"3342","2013-07-17",74.515,55.81,0.57,0,0,771.22,6.6,133.5214,2189.16,3976.96,"2013","07-17"
"3343","2013-07-16",73.7589,55.24,0.57,0,0,759.09,0.1,133.5214,2188.99,3976.96,"2013","07-16"
"3344","2013-07-15",73.0023,54.67,0.54,0,0,721.3,1.1,133.5214,2188.84,3976.96,"2013","07-15"
"3345","2013-07-14",72.2849,54.14,0.63,0,0,846.9,0,133.5214,2188.68,3976.96,"2013","07-14"
"3346","2013-07-13",71.4378,53.5,0.62,0,0,827.01,0,133.5214,2188.5,3976.96,"2013","07-13"
"3347","2013-07-12",70.6084,52.88,0.46,0,0,611.59,2.1,133.5214,2188.33,3976.96,"2013","07-12"
"3348","2013-07-11",69.994,52.42,0.5,0,0,678.88,5.6,133.5214,2188.18,3976.96,"2013","07-11"
"3349","2013-07-10",69.3205,51.92,0.52,0,0,697.94,7.4,133.5214,2188.02,3976.96,"2013","07-10"
"3350","2013-07-09",68.6286,51.4,0.59,0,0,795.03,5.2,133.5214,2187.85,3976.96,"2013","07-09"
"3351","2013-07-08",67.839,50.81,0.62,0,0,829.3,3.8,133.5214,2187.68,3976.96,"2013","07-08"
"3352","2013-07-07",67.0142,50.19,0.73,0,0,982.85,5.4,133.5214,2187.51,3976.96,"2013","07-07"
"3353","2013-07-06",66.0356,49.46,0.74,0,0,991.6,3.7,133.5214,2187.32,3976.96,"2013","07-06"
"3354","2013-07-05",65.0483,48.72,0.54,0,0,731.45,6.1,133.5214,2187.15,3976.96,"2013","07-05"
"3355","2013-07-04",64.3224,48.17,0.48,0,0,682.2,38.9,133.5214,2186.92,3976.96,"2013","07-04"
"3356","2013-07-03",63.6798,47.69,0.38,0,0,641.23,131.1,133.5214,2186.79,3976.96,"2013","07-03"
"3357","2013-07-02",63.1695,47.31,0.63,0,0,838.95,2.2,133.5214,2186.68,3976.96,"2013","07-02"
"3358","2013-07-01",62.3341,46.68,0.65,0,0,870.33,7,133.5214,2186.56,3976.96,"2013","07-01"
"3359","2013-06-30",61.4701,46.04,0.66,0,0,883.2,1.5,133.5214,2186.47,3976.96,"2013","06-30"
"3360","2013-06-29",60.5884,45.38,0.68,0,0,905.74,2.6,133.5214,2186.37,3976.96,"2013","06-29"
"3361","2013-06-28",59.6856,44.7,0.51,0,0,680.72,2.2,133.5214,2186.29,3976.96,"2013","06-28"
"3362","2013-06-27",59.0058,44.01,0.49,0,0,661.93,0.1,134.0814,2186.22,3976.96,"2013","06-27"
"3363","2013-06-26",58.3453,45.28,0.43,0,0,559.69,0.2,128.8474,2008.8,3800.01,"2013","06-26"
"3364","2013-06-25",57.783,44.85,0.38,0,0,490.88,1.1,128.8474,2008.73,3800.01,"2013","06-25"
"3365","2013-06-24",57.2952,44.47,0.4,0,0,521.9,0.6,128.8474,2008.66,3800.01,"2013","06-24"
"3366","2013-06-23",56.7741,44.06,0.46,0,0,586.8,0.1,128.8474,2008.55,3800.01,"2013","06-23"
"3367","2013-06-22",56.1868,43.61,0.45,0,0,584.05,0.1,128.8474,2008.43,3800.01,"2013","06-22"
"3368","2013-06-21",55.5976,43.15,0.36,0,0,471.68,13.1,128.8474,2008.3,3800.01,"2013","06-21"
"3369","2013-06-20",55.1365,42.79,0.38,0,0,521.04,25.2,128.8474,2008.17,3800.01,"2013","06-20"
"3370","2013-06-19",54.6403,42.41,0.5,0,0,643.39,5.5,128.8474,2008.04,3800.01,"2013","06-19"
"3371","2013-06-18",53.9974,41.91,0.54,0,0,696.8,1.6,128.8474,2007.91,3800.01,"2013","06-18"
"3372","2013-06-17",53.3002,41.37,0.43,0,0,558.65,4.7,128.8474,2007.79,3800.01,"2013","06-17"
"3373","2013-06-16",52.7486,40.94,0.41,0,0,532.89,0.1,128.8474,2007.67,3800.01,"2013","06-16"
"3374","2013-06-15",52.2148,40.52,0.4,0,0,519.45,10.1,128.8474,2007.55,3800.01,"2013","06-15"
"3375","2013-06-14",51.7046,40.13,0.35,0,0,489,39.3,128.8474,2007.44,3800.01,"2013","06-14"
"3376","2013-06-13",51.2554,39.78,0.33,0,0,432.43,13.6,128.8474,2007.34,3800.01,"2013","06-13"
"3377","2013-06-12",50.8357,39.45,0.31,0,0,431.96,29.9,128.8474,2007.23,3800.01,"2013","06-12"
"3378","2013-06-11",50.4308,39.14,0.45,0,0,585.11,11.2,128.8474,2007.13,3800.01,"2013","06-11"
"3379","2013-06-10",49.8534,38.69,0.56,0,0,720.48,4.9,128.8474,2007.04,3800.01,"2013","06-10"
"3380","2013-06-09",49.1399,38.14,0.67,0,0,862.59,2.4,128.8474,2006.94,3800.01,"2013","06-09"
"3381","2013-06-08",48.2841,37.47,0.67,0,0,874.19,8.3,128.8474,2006.82,3800.01,"2013","06-08"
"3382","2013-06-07",47.4225,36.81,0.58,0,0,762.35,16.7,128.8474,2006.71,3800.01,"2013","06-07"
"3383","2013-06-06",46.6779,36.23,0.38,0,0,502.68,9.8,128.8474,2006.62,3800.01,"2013","06-06"
"3384","2013-06-05",46.183,35.84,0.31,0,0,411.73,17.2,128.8474,2006.52,3800.01,"2013","06-05"
"3385","2013-06-04",45.7887,35.54,0.22,0,0,349.95,60.5,128.8474,2006.45,3800.01,"2013","06-04"
"3386","2013-06-03",45.496,35.31,0.04,0,0,181.47,133.6,128.8474,2006.41,3800.01,"2013","06-03"
"3387","2013-06-02",45.4491,35.27,0.27,0,0,375.96,31.9,128.8474,2006.37,3800.01,"2013","06-02"
"3388","2013-06-01",45.1051,35.01,0.36,0,0,476.94,17.9,128.8474,2006.29,3800.01,"2013","06-01"
"3389","2013-05-31",44.6449,34.65,0.27,0,0,361.54,9.8,128.8474,2006.23,3800.01,"2013","05-31"
"3390","2013-05-30",44.2897,34.37,0.26,0,0,350.47,11.9,128.8474,2006.21,3800.01,"2013","05-30"
"3391","2013-05-29",43.9513,34.11,0.23,0,0,336.95,36.3,128.8474,2006.2,3800.01,"2013","05-29"
"3392","2013-05-28",43.6506,33.88,0.27,0,0,374.87,32.9,128.8474,2006.21,3800.01,"2013","05-28"
"3393","2013-05-27",43.3098,33.61,0.19,0,0,326.78,85.1,128.8474,2006.25,3800.01,"2013","05-27"
"3394","2013-05-26",43.0671,33.42,0.11,0,0,229.55,93,128.8474,2006.29,3800.01,"2013","05-26"
"3395","2013-05-25",42.9307,33.32,0.15,0,0,248.05,54.7,128.8474,2006.33,3800.01,"2013","05-25"
"3396","2013-05-24",42.7367,33.17,-0.12,0,0,133.28,288.9,128.8474,2006.39,3800.01,"2013","05-24"
"3397","2013-05-23",42.8923,33.29,0,0,0,227.95,225,128.8474,2006.42,3800.01,"2013","05-23"
"3398","2013-05-22",42.889,33.29,0.18,0,0,378.59,149,128.8474,2006.42,3800.01,"2013","05-22"
"3399","2013-05-21",42.6577,33.11,0.34,0,0,478.61,44,128.8474,2006.42,3800.01,"2013","05-21"
"3400","2013-05-20",42.2241,32.77,0.53,0,0,727.52,43.4,128.8474,2006.42,3800.01,"2013","05-20"
"3401","2013-05-19",41.5411,32.24,0.6,0,0,787.68,9.4,128.8474,2006.42,3800.01,"2013","05-19"
"3402","2013-05-18",40.7629,31.64,0.58,0,0,778.19,24.9,128.8474,2006.42,3800.01,"2013","05-18"
"3403","2013-05-17",40.0103,31.05,0.43,0,0,609.7,55.1,128.8474,2006.42,3800.01,"2013","05-17"
"3404","2013-05-16",39.4555,30.62,0.46,0,0,657.13,64.6,128.8474,2006.42,3800.01,"2013","05-16"
"3405","2013-05-15",38.8631,30.16,0.52,0,0,680.98,13.6,128.8474,2006.42,3800.01,"2013","05-15"
"3406","2013-05-14",38.1941,29.64,0.48,0,0,655.62,41,128.8474,2006.42,3800.01,"2013","05-14"
