"","gasDayStart","gasInStorage","full","trend","consumption","consumptionFull","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"2364","2016-03-21",110.6583,51.72,-0.13,0,0,61.72,330.6,213.9611,3149.65,5837.83,"2016","03-21"
"2365","2016-03-20",110.9266,51.84,-0.07,0,0,105.34,255.6,213.9611,3149.74,5837.83,"2016","03-20"
"2366","2016-03-19",111.0753,51.91,-0.09,0,0,100.88,302,213.9611,3149.75,5837.83,"2016","03-19"
"2367","2016-03-18",111.2744,52.01,-0.21,0,0,42.95,483.1,213.9611,3149.78,5837.83,"2016","03-18"
"2368","2016-03-17",111.7205,52.22,-0.3,0,0,33.85,666.7,213.9611,3149.85,5837.83,"2016","03-17"
"2369","2016-03-16",112.3507,52.51,-0.34,0,0,29.75,758.9,213.9611,3149.93,5837.83,"2016","03-16"
"2370","2016-03-15",113.069,52.85,-0.34,0,0,33.14,759.9,213.9611,3150.01,5837.83,"2016","03-15"
"2371","2016-03-14",113.7938,53.18,-0.32,0,0,29.22,705.7,213.9611,3150.1,5837.83,"2016","03-14"
"2372","2016-03-13",114.4712,53.5,-0.19,0,0,37.97,442.3,213.9611,3150.18,5837.83,"2016","03-13"
"2373","2016-03-12",114.8764,53.69,-0.13,0,0,191.94,463.3,213.9611,3150.26,5837.83,"2016","03-12"
"2374","2016-03-11",115.1479,53.82,-0.35,0,0,31.63,775.2,213.9611,3150.34,5837.83,"2016","03-11"
"2375","2016-03-10",115.8919,54.16,-0.4,0,0,32.3,894.2,213.9611,3150.44,5837.83,"2016","03-10"
"2376","2016-03-09",116.7536,54.57,-0.39,0,0,26.55,862.7,213.9611,3150.55,5837.83,"2016","03-09"
"2377","2016-03-08",117.5903,54.96,-0.49,0,0,24.26,1082.4,213.9611,3150.66,5837.83,"2016","03-08"
"2378","2016-03-07",118.6538,55.46,-0.46,0,0,27.61,1012.3,213.9611,3150.77,5837.83,"2016","03-07"
"2379","2016-03-06",119.6404,55.92,-0.31,0,0,46.19,707,213.9611,3150.86,5837.83,"2016","03-06"
"2380","2016-03-05",120.3018,56.23,-0.31,0,0,49.08,722.8,213.9611,3150.92,5837.83,"2016","03-05"
"2381","2016-03-04",120.9758,56.54,-0.42,0,0,26.23,927.3,213.9611,3151,5837.83,"2016","03-04"
"2382","2016-03-03",121.8768,56.96,-0.38,0,0,29.86,838.7,213.9611,3151.1,5837.83,"2016","03-03"
"2383","2016-03-02",122.6831,57.34,-0.27,0,0,22.03,609,213.9611,3151.2,5837.83,"2016","03-02"
"2384","2016-03-01",123.2696,57.61,-0.47,0,0,15.64,1015.6,213.9611,3151.32,5837.83,"2016","03-01"
"2385","2016-02-29",124.2715,58.08,-0.42,0,0,5.03,900.8,213.9611,3151.44,5837.83,"2016","02-29"
"2386","2016-02-28",125.1669,58.5,-0.23,0,0,42.7,540,213.9611,3151.56,5837.83,"2016","02-28"
"2387","2016-02-27",125.6648,58.73,-0.25,0,0,49.76,584.8,213.9611,3151.7,5837.83,"2016","02-27"
"2388","2016-02-26",126.2013,58.98,-0.51,0,0,5.29,1096.5,213.9611,3151.85,5837.83,"2016","02-26"
"2389","2016-02-25",127.2926,59.49,-0.57,0,0,2.28,1226.6,213.9611,3151.96,5837.83,"2016","02-25"
"2390","2016-02-24",128.5184,60.07,-0.43,0,0,2.37,927.5,213.9611,3152.05,5837.83,"2016","02-24"
"2391","2016-02-23",129.4443,60.5,-0.27,0,0,5.93,580.6,213.9611,3152.11,5837.83,"2016","02-23"
"2392","2016-02-22",130.0114,60.76,-0.13,0,0,36.65,308.2,213.9611,3152.12,5837.83,"2016","02-22"
"2393","2016-02-21",130.2772,60.89,-0.02,0,0,155.67,202.8,213.9611,3152.12,5837.83,"2016","02-21"
"2394","2016-02-20",130.3218,60.91,-0.15,0,0,70,398.1,213.9611,3152.15,5837.83,"2016","02-20"
"2395","2016-02-19",130.6498,61.06,-0.33,0,0,9.94,719.1,213.9611,3152.22,5837.83,"2016","02-19"
"2396","2016-02-18",131.3594,61.39,-0.51,0,0,7.65,1098.7,213.9611,3152.34,5837.83,"2016","02-18"
"2397","2016-02-17",132.4474,61.9,-0.59,0,0,6.28,1264.3,213.9611,3152.48,5837.83,"2016","02-17"
"2398","2016-02-16",133.7059,62.49,-0.48,0,0,3.64,1030.3,213.9611,3152.6,5837.83,"2016","02-16"
"2399","2016-02-15",134.7346,62.97,-0.41,0,0,2.64,878.1,213.9611,3152.71,5837.83,"2016","02-15"
"2400","2016-02-14",135.609,63.38,-0.22,0,0,13.17,476.4,213.9611,3152.79,5837.83,"2016","02-14"
"2401","2016-02-13",136.0737,63.6,-0.23,0,0,30.15,520.2,213.9611,3152.85,5837.83,"2016","02-13"
"2402","2016-02-12",136.5607,63.82,-0.35,0,0,15.53,755.4,213.9611,3152.92,5837.83,"2016","02-12"
"2403","2016-02-11",137.3004,64.17,-0.36,0,0,6.46,784.3,213.9611,3152.98,5837.83,"2016","02-11"
"2404","2016-02-10",138.0788,64.53,-0.28,0,0,16.45,611.7,213.9611,3153.03,5837.83,"2016","02-10"
"2405","2016-02-09",138.6738,64.81,-0.27,0,0,5.5,583.4,213.9611,3153.04,5837.83,"2016","02-09"
"2406","2016-02-08",139.2505,65.08,-0.17,0,0,5.21,372,213.9611,3153.05,5837.83,"2016","02-08"
"2407","2016-02-07",139.6147,65.25,-0.05,0,0,70.76,181.2,213.9611,3153.05,5837.83,"2016","02-07"
"2408","2016-02-06",139.716,65.3,-0.06,0,0,73.71,194.4,213.9611,3153.05,5837.83,"2016","02-06"
"2409","2016-02-05",139.8272,65.35,-0.31,0,0,41.79,710.2,213.9611,3153.08,5837.83,"2016","02-05"
"2410","2016-02-04",140.4887,65.66,-0.46,0,0,9.39,983.8,213.9611,3153.13,5837.83,"2016","02-04"
"2411","2016-02-03",141.4643,66.12,-0.34,0,0,8.9,739.9,213.9611,3153.16,5837.83,"2016","02-03"
"2412","2016-02-02",142.2015,66.46,-0.22,0,0,31.04,505,213.9611,3153.17,5837.83,"2016","02-02"
"2413","2016-02-01",142.684,66.69,-0.21,0,0,42.28,494.7,213.9611,3153.17,5837.83,"2016","02-01"
"2414","2016-01-31",143.1297,66.9,-0.17,0,0,60.52,429.3,213.9611,3153.19,5837.83,"2016","01-31"
"2415","2016-01-30",143.5069,67.07,-0.15,0,0,40.63,359.9,213.9611,3153.2,5837.83,"2016","01-30"
"2416","2016-01-29",143.8503,67.23,-0.23,0,0,41.88,533,213.9611,3153.22,5837.83,"2016","01-29"
"2417","2016-01-28",144.3443,67.46,-0.22,0,0,31.51,496.1,213.9611,3153.23,5837.83,"2016","01-28"
"2418","2016-01-27",144.809,67.68,-0.16,0,0,70.26,408.3,213.9611,3153.23,5837.83,"2016","01-27"
"2419","2016-01-26",145.1472,67.84,-0.18,0,0,27.71,411.4,213.9611,3153.25,5837.83,"2016","01-26"
"2420","2016-01-25",145.5181,68.01,-0.2,0,0,53.74,492.1,213.9611,3153.29,5837.83,"2016","01-25"
"2421","2016-01-24",145.9539,68.22,-0.28,0,0,27.23,621.1,213.9611,3153.36,5837.83,"2016","01-24"
"2422","2016-01-23",146.5438,68.49,-0.35,0,0,19.43,765.2,213.9611,3153.46,5837.83,"2016","01-23"
"2423","2016-01-22",147.2904,68.84,-0.79,0,0,23.89,1722.4,213.9611,3153.61,5837.83,"2016","01-22"
"2424","2016-01-21",148.9916,69.63,-1.03,0,0,7.85,2214.7,213.9611,3153.77,5837.83,"2016","01-21"
"2425","2016-01-20",151.1948,70.66,-0.97,0,0,5.69,2077.1,213.9611,3153.88,5837.83,"2016","01-20"
"2426","2016-01-19",153.2573,71.63,-0.91,0,0,8.79,1963.2,213.9611,3153.99,5837.83,"2016","01-19"
"2427","2016-01-18",155.1994,72.54,-0.88,0,0,1.39,1893,213.9611,3154.11,5837.83,"2016","01-18"
"2428","2016-01-17",157.0897,73.42,-0.54,0,0,2.8,1153.9,213.9611,3154.21,5837.83,"2016","01-17"
"2429","2016-01-16",158.2375,73.96,-0.42,0,0,4.57,899.4,213.9611,3154.27,5837.83,"2016","01-16"
"2430","2016-01-15",159.1319,74.37,-0.53,0,0,2.7,1127.4,213.9611,3154.32,5837.83,"2016","01-15"
"2431","2016-01-14",160.2604,74.9,-0.51,0,0,9.05,1095.1,213.9611,3154.39,5837.83,"2016","01-14"
"2432","2016-01-13",161.3439,75.41,-0.35,0,0,12.4,761.9,213.9611,3154.46,5837.83,"2016","01-13"
"2433","2016-01-12",162.0858,75.75,-0.31,0,0,29.91,702.2,213.9611,3154.53,5837.83,"2016","01-12"
"2434","2016-01-11",162.755,76.07,-0.32,0,0,22.09,705.4,213.9611,3154.61,5837.83,"2016","01-11"
"2435","2016-01-10",163.4359,76.39,-0.15,0,0,21.96,353.1,213.9611,3154.68,5837.83,"2016","01-10"
"2436","2016-01-09",163.7552,76.54,-0.21,0,0,8.21,454.4,213.9611,3154.75,5837.83,"2016","01-09"
"2437","2016-01-08",164.1966,76.74,-0.29,0,0,15.12,633.3,213.9611,3154.77,5837.83,"2016","01-08"
"2438","2016-01-07",164.812,77.03,-0.43,0,0,7.91,920.8,213.9611,3154.77,5837.83,"2016","01-07"
"2439","2016-01-06",165.723,77.45,-0.42,0,0,22.43,921.3,213.9611,3154.77,5837.83,"2016","01-06"
"2440","2016-01-05",166.6217,77.87,-0.49,0,0,0.17,1046.5,213.9611,3154.77,5837.83,"2016","01-05"
"2441","2016-01-04",167.6628,78.36,-0.42,0,0,6.51,900.2,213.9611,3154.77,5837.83,"2016","01-04"
"2442","2016-01-03",168.5766,78.79,-0.25,0,0,16.93,546,213.9611,3154.77,5837.83,"2016","01-03"
"2443","2016-01-02",169.1247,79.04,-0.15,0,0,38.08,368.7,213.9611,3154.77,5837.83,"2016","01-02"
"2444","2016-01-01",169.4546,79.2,-0.09,0,0,110.84,293.1,213.9611,3154.77,5837.83,"2016","01-01"
